gene	SZ
C1orf115	0.229454034138584
INTS13	0.228781657332491
MARCH5	0.228449868525865
BCAT1	0.228376544893822
C11orf65	0.227656396987317
SLC37A3	0.227258344973448
MKS1	0.227188822031843
NPHP1	0.226606738095149
DOCK1	0.224973358313812
ARMC6	0.224901347867438
RFWD3	0.224825923829206
RAP2A	0.224337310467557
GPATCH2	0.224014517121885
EXOSC4	0.223456984714058
BHLHE40	0.223361448069095
AC006449.6	0.223210234210023
FICD	0.222462340495932
NDUFAF5	0.22242138735853
TLR10	0.221768684207918
TOP3B	0.221154162096872
TOR2A	0.221129699621133
GPAA1	0.219267259615892
KCNH3	0.218864793441311
LINC01252	0.217652919146394
CHRNB1	0.217649134410152
DAD1	0.21700390436484
ZNF24	0.216183988032399
F2R	0.214945271981322
AL662844.4	0.214747279664567
EXTL2	0.214666473581312
HEBP1	0.214307968905997
OR4D9	0.213683335754104
HLF	0.213419207729192
ALDH1B1	0.21283325835024
ZNF419	0.212735515150674
ITPRIPL2	0.211013842690918
TSPAN13	0.210302961696531
KBTBD7	0.209611303987994
POLR2H	0.209291357842923
MAT2B	0.209134152712097
CENPF	0.208947958787772
AL031595.2	0.208327147681741
GCNT1	0.20642585172521
TGIF1	0.204993568171242
CLEC2B	0.203745899338642
NRXN2	0.201893479141851
LHFPL6	0.201197011711698
HSPA1L	0.200951719377134
AARS	0.200733788116481
AL121829.2	0.200614524568471
ZNF354A	0.200147826281599
IPO4	0.198798687485642
STK32C	0.198788015720927
HMGN3-AS1	0.198306765096334
LINC01374	0.197676781385342
AC073111.5	0.197171159850939
RC3H1	0.196904960946664
ZFAND4	0.196279710110785
VPS18	0.19412308005073
TUBB4A	0.194029488507559
NCKIPSD	0.193468712468998
KIAA1671	0.193389418533659
ZNF579	0.193138693287153
FDXR	0.193079823567748
AL691447.2	0.192947607634794
PARP3	0.192050403907752
TBC1D23	0.191789149312438
PSMB8-AS1	0.191681223626361
C5orf63	0.190471398695073
LRRC8C	0.190004067263928
LCNL1	0.189066639786504
MDM4	0.188889303233551
CDC7	0.188542683242936
PINLYP	0.185854443657079
AC090377.1	0.18401715116198
KIF19	0.183582829631413
AC079610.2	0.182236603549314
KCNJ12	0.181468316528477
MRPS9	0.178831537782715
TRIM5	0.177571960939464
ADNP2	0.177258636252054
DNAJC8	0.176708312792182
RAB11B	0.1764873853495
KAT5	0.175769984849171
FAM19A1	0.175575633714499
PIP4P1	0.17554947697416
RBM26-AS1	0.175482216197112
AKAP8	0.175419157512098
NAT1	0.175314687045835
MISP3	0.175110037791067
MRS2	0.173769334087924
ANKRD52	0.172839790959943
LRAT	0.172556559594787
PDE8B	0.172556559594787
SH3D21	0.172201428320463
DPH5	0.171649061334484
LINC01478	0.171284585931507
RRM1	0.171113042449157
TMEM182	0.171047890887047
TRIM8	0.169189282075557
TOX4	0.167687182214557
PARD6G-AS1	0.167470318623264
GRPEL1	0.164431007699147
AC104825.1	0.164324484301568
CADM1	0.164150000157817
CEACAM3	0.163899722156118
RAB44	0.163658486233141
COL9A2	0.161779144360212
PARD6B	0.160080032911436
MAL	0.160068522799362
CCS	0.159205685232049
PLPP6	0.158696497868353
ELAC1	0.158252958624663
AC100830.1	0.157310684610171
FRMD4A	0.157310684610171
ALG11	0.157154911394575
FAM200B	0.157000799323506
SELENOW	0.156983322052022
EPHX4	0.156354541407824
CRX	0.15622949832276
TNFRSF21	0.154402489729016
TMEM14A	0.153369722188849
TGDS	0.15173034731195
YTHDF1	0.151124730749323
SLC43A1	0.149768734114759
C21orf58	0.149407169810505
PELO	0.146100366488527
AC009065.4	0.146025134961056
C19orf57	0.145900420032994
ARIH1	0.145785771513282
TMED3	0.145747044234679
ARL8A	0.145423414310714
AC004520.1	0.145134071759092
AC009495.3	0.143367435457767
SLC2A1-AS1	0.142287763382361
INSIG2	0.141315969645737
MR1	0.140289538862894
CUX2	0.139569677405137
NDUFA4L2	0.138304207961404
MGAT3	0.138240764747908
RALGDS	0.137935186026821
TMEM128	0.136200235674218
GSDMB	0.134716522986772
ZNF805	0.134300638870065
AC011476.3	0.133244523611124
AC092757.3	0.133244523611124
THOC3	0.133092893904402
DYRK4	0.131688118861458
TMEM8B	0.131593322305537
REEP4	0.131266812842201
ITGAV	0.130829406815263
TMCC3	0.130656329915611
ARHGAP11B	0.130351784169596
DDX19B	0.12795172833345
ATXN1L	0.126616183399104
GINS4	0.125589335963514
URB2	0.125492687760536
TMEM121	0.124598611535042
DCLK2	0.124387247086181
U91328.1	0.124377385346437
AC002467.1	0.123271719741017
PARP2	0.122853872606782
ZCCHC24	0.122636982187933
PTCD3	0.122318047591278
AC093525.6	0.121755112975738
FECH	0.120985265030864
CHAD	0.119347566692275
ATP1B2	0.1192576385215
KIN	0.118734681985333
GIMAP5	0.118045159379445
TMEM267	0.117933918843451
TRAM2-AS1	0.117055816050204
EXT1	0.115153146639462
AC091814.1	0.113940164130528
Z98885.3	0.113417396936276
FAXDC2	0.112909059069793
CCDC180	0.112758172964178
NUDC	0.112510106012524
ZNF445	0.112132051679585
DUSP7	0.111321007356444
AC021097.1	0.110516203562042
PLEKHA4	0.110488783865399
NPIPB15	0.10925529964619
ZMAT4	0.107994569409154
SSH3	0.107012109682171
SORBS2	0.106751356028184
RWDD2A	0.105511956117929
GLB1L2	0.101865577411446
AC093249.6	0.100829880551161
AC092490.1	0.0991741487003373
IZUMO4	0.0983585547181696
FKBPL	0.0983153559582397
LSM10	0.0967049614953559
BTN2A1	0.0965279140722845
PXYLP1	0.0954089929370406
SLC15A4	0.0945279647323689
GCN1	0.0943310604671722
TRIB2	0.091295925044004
MED4	0.0912539269348304
ELAVL4	0.0903614371292586
GRK4	0.0891576914241661
CTU2	0.0891447701072449
ZC3H11A	0.0878448378958717
ANAPC16	0.0875333223129616
AC231981.1	0.0872110874298658
FTCDNL1	0.0870122625824949
BBS12	0.0866512793803629
KANSL2	0.0861696271082518
B9D1	0.0859754935314029
USB1	0.085862753597759
CLDN5	0.085328794885629
BTD	0.0840778991829405
AC010245.2	0.0840709769111597
LRP5	0.0828132919318812
SPIB	0.0828124868649983
INPP5F	0.0825694249603888
SLC4A3	0.0813566690781019
KLHL20	0.0806141946695596
HBA1	0.0803870845377123
DNASE1L3	0.0803197485393559
AC008906.1	0.0792176155384337
CORO2A	0.0783879193720818
OPRL1	0.0780589429050873
SLC47A1	0.0777838416469152
C7orf31	0.0768501127582334
ACOT11	0.0766204963294206
CLN8	0.0750500054385
AL590617.2	0.0740829062766216
EDEM2	0.07376249250352
CCNB2	0.0727563581760375
AC096677.1	0.0726760011040308
AC005076.1	0.0725553371627715
CCNJ	0.0711559425301673
AC079089.1	0.0701267130644115
GEM	0.0693324698282663
ADGRL1	0.0692390906107419
ADRB1	0.068986958972328
SMOC1	0.068986958972328
ZNF469	0.0685448614063649
DAB2IP	0.0677307130042592
FAM98A	0.0672465237782015
ATP6V1H	0.0666712402239944
OBSL1	0.0664745739166295
VIPR2	0.0656502256689249
DAB1	0.0652185397095437
FAM49B	0.0645689422472853
EXOC3L1	0.0641762751344418
IL18R1	0.0638180825951187
ATP8B3	0.0633841000412859
ZNF786	0.0632031650344691
NTM	0.0627067779432138
LRP10	0.0621743666952451
YIPF5	0.0616225623468898
AGBL2	0.0614510463899027
FUT4	0.0611001852119534
NEK8	0.0606572249978905
C15orf40	0.0602606802322007
ITGB7	0.0574587323964229
TACC3	0.0566924459750545
KNDC1	0.0564290691624741
DCK	0.0562295039603083
KHNYN	0.0560888222435743
KLHL36	0.0555883709380539
RBM42	0.0546312573092762
BCL2L10	0.0540036554130338
AC005307.1	0.053918622045274
AC092611.2	0.053918622045274
ELP1	0.053485985933173
PPIL6	0.0523351307455036
MED27	0.0522736022770356
AL358472.2	0.0521855032629671
ZNF71	0.0515735570916411
ZNF30	0.051433422448402
AC017002.3	0.0514085146963621
AC005790.1	0.0488987312126565
AC012467.2	0.0476439559544766
AL162457.1	0.0471034602698377
P4HA3	0.047027257383127
LRRC24	0.04638925570539
BCL10	0.0459166692396611
SCARB1	0.0455265036723628
RORC	0.0452908023455219
GJC1	0.0451346284814213
AC007786.1	0.0437920449376746
AL157392.5	0.0420075909937037
BASP1	0.0418452127910048
NLRP7	0.0413711651324277
YARS	0.041369345516546
DYNC2LI1	0.0411988369443786
TTI1	0.0404354640443235
THAP9	0.0401740570113091
ZNF181	0.0396040041928676
KISS1R	0.038107622375208
CD151	0.0375093642255103
AC008035.1	0.0352123921652921
MYBPC3	0.0351000017727088
PPIL4	0.0349752809997231
ELOVL6	0.0342670348843448
COPZ1	0.0340821413599586
RDH5	0.0333270383832328
ZNF879	0.0331152941306831
PPP1R32	0.0327256768401019
SEC13	0.0311199985812533
CREB3L4	0.0307125524457949
HEBP2	0.0303495138880747
MCAT	0.0293774049902701
AC073508.3	0.0289913791351365
DNAJC9	0.0289838628158547
RINT1	0.0284173334595662
ALG12	0.0280225064869569
AP002807.1	0.0266646443192578
NETO1	0.0264195045873335
ISM1	0.0253844631104053
SLC4A10	0.0250042025744671
MED21	0.0246913563475308
AFMID	0.0233468262796902
MRPL35	0.0213156827774042
FO704657.1	0.0213079526287455
LIM2	0.0210781778047985
DMAC1	0.0206363176567425
METTL6	0.0201701365888762
WBP11	0.0197672449866146
WDR90	0.0195104505562336
ZNF257	0.0189445873963175
UTS2B	0.0187622085419839
ANKRD31	0.0182167389603515
AC021016.3	0.0164253851727706
THAP1	0.0164099765853237
RXYLT1	0.015750239575922
C20orf96	0.0156857006989295
ELOB	0.0144671022954052
KCTD5	0.0142468778466377
ZNF426	0.0142444454469839
LINC00847	0.0136013783302776
ZNF550	0.0135089208047931
CEP19	0.013242577292193
ZNF440	0.0128443735784478
COMTD1	0.0125037607603537
APOBEC3G	0.0119829661533668
AL162231.1	0.0115722240142972
CAPN15	0.0115337782281423
WNT16	0.0104699270052319
AC005264.1	0.0100266811002748
FAM198B-AS1	0.00996152210231476
SIGMAR1	0.00956903199313285
CD63	0.00905608597047794
MRPS18A	0.0087661219421045
PML	0.0085211136304894
CD8B	0.00761186206604437
SRD5A1	0.00748259115139012
GPR18	0.00702139903083877
PRAM1	0.00689507854776443
PKHD1L1	0.00688395782557858
AC005261.3	0.00683736018061187
TNFSF4	0.00626661170175047
ERCC8	0.00507625481672733
LINC00968	0.00501327754892666
COL8A2	0.00496127367444335
AC124319.2	0.00432238770371011
NDUFV1	0.00412175718708597
CELF4	0.00375995127114593
PPP4R2	0.0031362247120162
HIST1H4C	0.00280447577663085
RBM7	0.00199630887446076
PRDM4	0.00186999096642166
CNIH3	0.00149010424890303
IL15RA	0.000604005154380335
SPRYD4	0.000539921155232704
FPR1	0.000378718495923746
TOGARAM2	0.000290378764775114
CTBP1	0.000275090607321674
AC017100.1	0
AC064801.1	0
AC074099.1	0
AC090587.1	0
AC107871.1	0
AC110285.2	0
AC117382.2	0
AC127164.1	0
AC127496.1	0
AC139795.2	0
AC239800.2	0
AC243829.2	0
AC244034.2	0
AL078644.2	0
AL133523.1	0
AL137003.1	0
AL139412.1	0
AL162274.2	0
AL358781.1	0
AL451050.2	0
AL596325.1	0
AL627171.2	0
AL645608.8	0
ANKRD34A	0
AP000802.1	0
AP001267.2	0
AP001437.1	0
APOD	0
ARC	0
ARHGAP8	0
ASIC3	0
BEST4	0
BICDL2	0
C11orf96	0
C19orf84	0
C8orf89	0
CAND2	0
CCDC13	0
CCDC144NL	0
CCDC17	0
CCDC85A	0
CCNE2	0
CCNT2-AS1	0
CDCP1	0
COL1A1	0
CPS1	0
CTTNBP2	0
CUZD1	0
DKK2	0
EPHB2	0
FHL2	0
FOXD2	0
HCG22	0
IGFBP2	0
IL27	0
LINC01765	0
LINC02029	0
LIX1	0
LMTK3	0
LRRTM2	0
MAFA	0
MEX3D	0
NEBL	0
NIPAL4	0
OOEP	0
PCDHGA6	0
PCDHGC3	0
PINK1-AS	0
PLA2G2C	0
PODXL	0
PRDM16	0
PTPRG	0
RAPGEF5	0
RHD	0
SCN2A	0
SKA3	0
SLC25A34	0
SLC7A8	0
SLIT1	0
STK24-AS1	0
TM4SF19	0
TNNT2	0
VSTM2B	0
ZNF252P-AS1	0
ZNF219	-2.89507196590729e-05
ASB7	-0.000505737626343428
RNF167	-0.00122578233296605
SMPD4	-0.00340972734582364
C14orf93	-0.00388082093570475
SMU1	-0.00430087416198183
ZNF596	-0.00462389896142797
NDC1	-0.00618192188031864
AL359258.2	-0.00726013793416345
COQ2	-0.00835586703940789
ACVR1B	-0.0094836894820248
AAAS	-0.00955834106234622
CRTAP	-0.00972491302324284
RRAD	-0.00973889389938687
ZNF765	-0.00983288912734849
TROVE2	-0.00996195855927775
BRAP	-0.0124418401513313
FASN	-0.0136424906547973
AC008494.3	-0.01429919161497
UBR7	-0.0150094043749907
FAM76A	-0.0165111769560169
PLEKHB2	-0.0181293116314668
SDC4	-0.0182879650011375
PPARD	-0.0187120443442574
MRPS26	-0.019963384533126
HRAS	-0.0200701691860592
AL033527.5	-0.0206967707081256
INAFM2	-0.0210335910709861
PEX11A	-0.0222251186966045
NOL6	-0.0232588575599419
ACCS	-0.0241736738494843
RNF217	-0.0247258186943372
EXOSC10	-0.0253252239252293
SECTM1	-0.0263329579945234
AL117336.3	-0.0275247000817982
TRIM11	-0.0287471562347383
TBC1D30	-0.0288302185177405
WDR64	-0.0288302185177405
METTL2A	-0.0289772315821617
AC009686.2	-0.0296615381891164
ARHGAP11A	-0.0298145629581607
LY86-AS1	-0.0300840766201891
DLL1	-0.0307255938263263
ARF3	-0.030948760164784
CENPP	-0.0325596064774316
MAPK7	-0.0328137077307294
ARHGEF39	-0.0332367726337086
TRPM4	-0.0339363629844627
NAIF1	-0.0347086990738011
CAMK2N1	-0.0347231975041433
SKAP1	-0.0355135251375107
SELENOO	-0.035932613596967
AL121603.2	-0.036679930996475
ZUP1	-0.0371701774236628
TRPT1	-0.0373030568050845
KLRD1	-0.0375150285723332
AMFR	-0.0397171295940322
ZNF234	-0.0397368289101255
FAAH	-0.0401129015658019
ELMO3	-0.0401168101849681
TSC22D1	-0.0401290066675535
MOV10	-0.0407625975997847
MFAP1	-0.0416898833139095
WDR54	-0.0420220689464532
OVCH1-AS1	-0.0434036793847972
RRP15	-0.0442571368432172
ENO3	-0.044673558360479
HIST2H2AB	-0.0452357711288585
LEXM	-0.04638925570539
PROCA1	-0.0491802846924874
IFI27L1	-0.0502228972113778
AC004865.2	-0.0506940346369024
PEBP4	-0.0508911427325991
WDYHV1	-0.0509469756425157
APCDD1	-0.0522206765766771
MYZAP	-0.0525104647350265
CHST10	-0.053042054250366
SMAD2	-0.0534427245825051
NFS1	-0.0535864476760278
C12orf65	-0.0538921002934761
PERP	-0.0545100784147064
GRAMD1C	-0.0548707916249054
DNAJC7	-0.0550572523341109
PCCB	-0.0556626325625995
ASF1B	-0.0558095518151887
TMEM273	-0.0562588787099467
NQO1	-0.056939943517018
THRB	-0.0601954117289566
USP42	-0.0604450324818356
MS4A14	-0.0608253289394623
TAF1C	-0.0612423283640891
SLITRK5	-0.0614510463899027
AC073352.2	-0.0619113347526937
AC008378.1	-0.0633844559521233
ZNF420	-0.0635370497721797
AC011498.1	-0.0641053657471794
FGF22	-0.0641567405235303
ZNF696	-0.0646949712558533
FBXO6	-0.0649660448212043
POC1A	-0.065732429283325
SAC3D1	-0.0664525903987028
SEC61A1	-0.0702039914481218
CYLD	-0.0704625935338473
PAQR4	-0.0720175407778842
SMIM11A	-0.0740130516888603
GLT1D1	-0.074444810056897
SRCAP	-0.0747664440686449
HPDL	-0.0752698620998299
CRYL1	-0.0762139735888638
TTPAL	-0.076437721925009
LINC02332	-0.0765267914162924
TLR2	-0.0765389669153871
EIF2B5	-0.0768451254504505
SPRY1	-0.0775480035227894
RNF43	-0.0779770415094519
Z95115.1	-0.0781042092780059
RGMB	-0.0788200948457817
PCP2	-0.0792904949873902
RRAS	-0.0793132528068888
YJEFN3	-0.0823609100479689
ZNF485	-0.0833952560656647
METTL13	-0.084238998980426
TNFSF15	-0.085328794885629
DHRS11	-0.085511408416951
HS6ST1	-0.0863709563939617
TFB1M	-0.0868905119436311
PLCB4	-0.0878448378958717
CD200R1	-0.0881518698927504
SGTB	-0.088605736108069
TRIP10	-0.0901425557961082
CENPS	-0.0906980337629343
RTN4RL2	-0.0911278813304778
ULBP2	-0.091323491433231
PLEKHG4B	-0.0914957507616464
CNTNAP1	-0.0928786087772564
MMP11	-0.0943624697331853
CTSV	-0.0948521915289673
MAST2	-0.0956089873188281
PPHLN1	-0.0959549415685369
BTN2A2	-0.0963498868325296
SIRT7	-0.0975697776001421
ZNF460-AS1	-0.0985896118524284
RNLS	-0.0990144490586364
BABAM2	-0.0992960516088656
CCR2	-0.100494009422199
MTRF1	-0.100983089602137
SLC22A18AS	-0.101583478737249
AL592295.4	-0.101693451683047
ADM	-0.102490688821898
TWNK	-0.104849767510291
ADSSL1	-0.106044854480598
ZNF555	-0.106061091994497
URB1	-0.10609690729572
CCDC85C	-0.106600586754946
SUSD1	-0.106663204070695
ANGPTL1	-0.107292983966924
ZNF790	-0.107523280400859
SYDE2	-0.107550005743894
FZD3	-0.107779968739522
AC007216.2	-0.108395924792766
WDR78	-0.108541467032412
BARD1	-0.108715486576724
SLC2A9	-0.108913741689313
KCNB1	-0.10925529964619
NEIL1	-0.109953696082742
IL12RB1	-0.112360166932517
TASP1	-0.112977371506767
ENAM	-0.113038540644565
RBM15	-0.113198184295317
DLGAP3	-0.113523515954354
SLC9B1	-0.114177730035344
SERPINF2	-0.114288676124514
ASPM	-0.11429997792339
CDK11A	-0.114347716903092
RNF34	-0.115123965493544
LINC01122	-0.115561597105383
TMEM97	-0.115731239043618
TBC1D2	-0.11644106764699
QRSL1	-0.116714194319916
SCAI	-0.116966765011573
SPATA5	-0.117782276565432
MAP1LC3A	-0.118011118750091
DRD4	-0.118085389425553
PARD6A	-0.119548804279188
WASF2	-0.119787590311164
GPT2	-0.120067261767123
HK3	-0.121219393281188
LEO1	-0.122817201579727
TRERNA1	-0.123135247734837
FBXO10	-0.123529379567866
AP003469.4	-0.124398198069055
UBE2J2	-0.124425473259926
ZNF598	-0.124624668893843
DUS2	-0.125407742186967
AL353622.1	-0.126369863443041
DSG2	-0.126587655544156
PLGRKT	-0.126726738135373
EXO5	-0.126879463910166
PHYHD1	-0.127955308605233
AP002358.1	-0.128188248098485
SUGCT	-0.128188248098485
IQCA1	-0.128410839697004
B4GALT1-AS1	-0.128635279619226
YIPF3	-0.129300400111522
SF3B2	-0.129338135050484
AC015727.1	-0.129621678901877
GTPBP8	-0.130530531137811
HILPDA	-0.132375487486915
FBXL8	-0.133219131662304
AL160272.1	-0.133434963312116
ZNF302	-0.133508048311507
AC090114.2	-0.134153377737897
ZNF337	-0.134420525567297
GCH1	-0.134939672341467
TSC22D4	-0.13536369638259
NAGK	-0.135473758275144
PIGT	-0.136824500952085
TLCD1	-0.136854738599364
POLH	-0.137887428469884
SPRED1	-0.13856949000517
TMEM167A	-0.138650611738673
PPIL1	-0.138666849019072
FAF1	-0.138806268870854
ST3GAL5	-0.139283289505454
TSR3	-0.139320076924779
LSM14A	-0.139555903498315
TTF1	-0.13973091891539
RBSN	-0.140120306954499
MGAT4B	-0.140479742471839
B3GLCT	-0.140632265394104
FSTL3	-0.141317288499249
DPY19L4	-0.141368926507606
PCYT2	-0.142498154956924
SNAPC4	-0.143043704670594
CCDC117	-0.143728206743865
AL080317.1	-0.144126539098241
GGA1	-0.14420699066483
PIAS4	-0.145303149182723
AC005332.4	-0.145328075190004
DNMT3A	-0.146739434175872
SPATA5L1	-0.147794819583897
KBTBD2	-0.147930906945382
CETP	-0.148086284711988
HDAC1	-0.148619451680438
ABHD4	-0.149316601564813
ABCA3	-0.149719877626702
CYP2S1	-0.151187345487108
SERPINE2	-0.15256454953795
TMEM38B	-0.153367467961504
ADM5	-0.154013294890771
CDKL3	-0.154635374668413
RACGAP1	-0.155440402054698
MEOX1	-0.155859858009911
ZNF232	-0.15608964365493
KCTD3	-0.156239114749078
POLR2B	-0.156564698377062
CTSK	-0.156625945607449
NUP50-DT	-0.156655488138611
SLC16A4	-0.156849813948528
DENND5A	-0.158060709630318
MPC1	-0.158643037687165
ZCCHC2	-0.158697642214272
PECR	-0.158832032046329
AC037487.2	-0.159849030337808
AC116913.1	-0.159888967139028
LINC02019	-0.159927423478579
MYCBP	-0.160486540023693
AC112236.2	-0.160523199232275
PSMC4	-0.160929115251438
SNX10	-0.161024987448074
AC034111.1	-0.161118588510745
TTC32	-0.161289064756312
CUL2	-0.161912931378716
CRNKL1	-0.162838204822174
IMPA2	-0.163202878613378
PLEKHH3	-0.163485197946637
HDHD5	-0.164602593714482
C8orf76	-0.165380221668525
RASGRP2	-0.16557604370745
SLAMF9	-0.166199440170359
ZNF773	-0.16748181369413
SAYSD1	-0.167839299169192
FAM204A	-0.170564029065253
AMZ1	-0.171298250209445
TM7SF3	-0.171695660928995
CCSER2	-0.171715681742778
ATIC	-0.172267197233356
BCCIP	-0.172443292960064
CNEP1R1	-0.172633939455591
MAGOHB	-0.172722379659705
ZNF660	-0.172809419234331
NDST2	-0.172849625004816
SGPL1	-0.172985790785926
DHRS7B	-0.173533752857347
ATXN2	-0.174342017237315
KATNA1	-0.174606718047974
ZNF736	-0.174613390339753
DGUOK-AS1	-0.175101346834981
DPPA4	-0.175485319234861
PTOV1-AS1	-0.175712382202438
FUZ	-0.176002190033926
SEC22C	-0.177409418614496
USP31	-0.178005454161295
MSI2	-0.178355410498512
MKRN2	-0.178433764494384
AC007728.2	-0.178593584087077
ABHD12	-0.179134170490586
LOXL3	-0.179308917321436
CLN3	-0.179574617935802
LINGO2	-0.180194342204734
IQCK	-0.18088392609817
TEPSIN	-0.182570035594816
GIT2	-0.182648383851271
ZNF526	-0.183063577289804
NFE2	-0.183572639021444
PALD1	-0.183745465680819
ZFP1	-0.185154157006384
EFEMP2	-0.1852920158879
KCNG1	-0.18782755086334
MIF4GD	-0.18841510504288
MTX2	-0.189254052243152
CYB5D1	-0.190716214317395
SORT1	-0.191821925237983
AGAP9	-0.192322452233787
RBAK-RBAKDN	-0.193374238835585
SEMA3D	-0.194224627598883
RIN3	-0.194635021400823
ITFG2-AS1	-0.194690937579118
BAG2	-0.194749636635798
SLC29A3	-0.195711970078301
AL355338.1	-0.196299957188744
LINC02352	-0.196857749586044
MFSD14A	-0.197583843539014
AL158198.1	-0.198057597362455
LIX1-AS1	-0.198057597362455
BRSK1	-0.198858836902468
AC005899.6	-0.198902335024596
ACOT8	-0.199539239589612
MICU3	-0.199772503758594
PEX11G	-0.200560030516093
AC103691.1	-0.200688704808462
FKBP1B	-0.201341223377013
EFNA3	-0.201869217187194
ZSCAN2	-0.203560723279514
TRAPPC2B	-0.204142765223498
HSF5	-0.205353443614523
ZNF653	-0.207161220384751
ICAM1	-0.207422224594617
PTDSS2	-0.208026724259525
AL158071.4	-0.208473353036062
PPRC1	-0.208502225904233
NUP37	-0.210017988585452
RAB3A	-0.21009212786048
RRNAD1	-0.210703255758331
VIRMA	-0.21127033459421
TDRKH-AS1	-0.211719070129759
FAM160A2	-0.212733408330306
AC026250.1	-0.214177869896737
AC068338.3	-0.214387157310019
NPIPB6	-0.214701568001745
KANK1	-0.215096800016092
FIGNL1	-0.215584394131831
SALL2	-0.215984281437214
PIP5K1B	-0.216031556034166
RTN4R	-0.216223880676878
ACAD9	-0.217467775470875
ERMN	-0.217705239749828
HS3ST1	-0.218352141316722
AL391832.2	-0.218883815681102
CTPS1	-0.218922537994411
SEC23IP	-0.219184961050148
OLFM2	-0.219518164542833
MTERF1	-0.219819811951611
DPY19L2	-0.219834563805069
C1orf53	-0.220311246739579
PIK3R5	-0.220798737670712
PEAK3	-0.220905363119394
AC010761.2	-0.221118712997571
IL5RA	-0.221118712997571
ZFP69B	-0.221215996914192
CYB5R2	-0.221585655251363
AC006946.2	-0.222403226927206
