BARCODE	CXCL14	GPR85	C12orf54	LINC01641
GTEX-12ZZX-0426-SM-5DUVT	979.1	0.5972	2.696	0
GTEX-12ZZX-0526-SM-5DUW6	121.8	0.07141	1.205	0
GTEX-12ZZX-0626-SM-5EQ46	109.8	0.2009	0.6955	0
GTEX-12ZZX-0726-SM-5EGKA	1.081	1.159	0.3501	0
GTEX-12ZZX-1026-SM-5LZUW	56.17	0.4557	0.5434	0
GTEX-12ZZX-1126-SM-5EGKB	580.6	0.3093	0.5042	0
GTEX-12ZZX-1226-SM-5EGHS	182.6	0.3453	0.2631	0
GTEX-12ZZX-1326-SM-5DUWI	150.4	0.1845	0.9625	0
GTEX-12ZZX-1726-SM-5BC63	156.6	1.205	0.7439	0
GTEX-12ZZX-1926-SM-5EGKC	117.9	0.7171	0.9405	0
GTEX-12ZZX-2026-SM-5LZV9	12.54	0.1602	4.399	0
GTEX-12ZZX-2126-SM-5LZVL	24.45	0.4691	1.476	0
GTEX-12ZZX-2426-SM-5GCOE	1180	0.1077	1.663	0
GTEX-12ZZX-2726-SM-5N9FT	25.85	0.1939	1.881	0
GTEX-12ZZX-2826-SM-5BC6K	1.589	13.02	0.2622	0
GTEX-12ZZX-2926-SM-5GCOQ	118.5	8.531	0.7309	0
GTEX-12ZZX-3026-SM-5GCP3	527.2	3.124	0.7699	0
GTEX-12ZZY-0008-SM-5YY9Q	0.9798	0.8468	0.06467	0
GTEX-12ZZY-0011-R10b-SM-5HL7W	345.9	5.296	0.7423	0
GTEX-12ZZY-0011-R5a-SM-5EGL9	57.43	7.238	0.5622	0
GTEX-12ZZY-0011-R6b-SM-5EGLA	42.69	10.07	0.3238	0
GTEX-12ZZY-0011-R7a-SM-5EGLB	85.59	13.72	0.2566	0
GTEX-12ZZY-0126-SM-5LZV2	3.069	4.866	147.9	0
GTEX-12ZZY-0226-SM-5LZVE	2160	0.09921	0.4508	0
GTEX-12ZZY-0326-SM-5LZVQ	431.9	0.6828	0.4773	0
GTEX-12ZZY-0426-SM-5LZW3	236.2	0.4194	2.235	0
GTEX-12ZZY-0526-SM-5EQ5H	222.1	0.1429	0.6383	0
GTEX-12ZZY-0626-SM-5EQ5T	41.26	0.01147	0.3016	0
GTEX-12ZZY-0726-SM-5EQ66	1457	0.04458	0.6511	0
GTEX-12ZZY-0826-SM-5EQMT	189.1	0.1921	0.7806	0
GTEX-12ZZY-0926-SM-5EQ6I	18.92	1.311	0.6866	0
GTEX-12ZZY-1126-SM-5DUWQ	5.022	0.01576	0.03683	0
GTEX-12ZZY-1226-SM-5GCNK	15.79	0.424	0.2359	0
GTEX-12ZZY-1326-SM-5GCNW	88.52	0.2603	0.3287	0
GTEX-12ZZY-1426-SM-5N9EI	142.4	0.05639	0.6588	0
GTEX-12ZZY-1526-SM-5LZWF	22.78	0.1032	0.8766	0
GTEX-12ZZY-2726-SM-5EQ45	83.21	0.5495	0.8517	0
GTEX-12ZZY-2926-SM-5DUXO	1.981	7.457	0.3268	0
GTEX-12ZZY-3026-SM-5GCOU	101	6.777	0.8354	0
GTEX-12ZZY-3126-SM-5DUX3	3.289	0.9584	0.4765	0
GTEX-12ZZZ-0008-SM-5YY9S	0.5532	1.321	0.05868	0
GTEX-12ZZZ-0011-R10a-SM-5P9HC	125.4	9.678	0.6159	0
GTEX-12ZZZ-0011-R11a-SM-5EGLC	1.5	11.59	0.601	0
GTEX-12ZZZ-0011-R3b-SM-5DUXK	74.43	7.327	1.493	0
GTEX-12ZZZ-0011-R4b-SM-5DUV7	24.16	5.604	0.6242	0
GTEX-12ZZZ-0011-R5a-SM-5EQ4M	71.66	14.88	0.6677	0
GTEX-12ZZZ-0011-R6b-SM-5EQ5B	53.78	7.242	0.6491	0
GTEX-12ZZZ-0011-R7b-SM-5EGLE	65.34	9.691	0.8405	0
GTEX-12ZZZ-0226-SM-59HKU	76.21	0.01282	0.3744	0
GTEX-12ZZZ-0526-SM-5DUX6	1726	0.9838	0.6441	0
GTEX-12ZZZ-0626-SM-5DUXI	1694	0.08963	0.1745	0
GTEX-12ZZZ-0726-SM-5GCNZ	1887	0.06471	0.5843	0
GTEX-12ZZZ-0926-SM-5N9EQ	9.557	0.1745	2.058	0
GTEX-12ZZZ-1226-SM-59HK1	198.5	0.344	1.465	0
GTEX-12ZZZ-1326-SM-59HKW	25.26	0	0.04555	0
GTEX-12ZZZ-1726-SM-59HK5	1.641	0.03972	0.1547	0
GTEX-12ZZZ-2026-SM-5LZWJ	10.74	0.5976	1.508	0
GTEX-12ZZZ-2426-SM-5GCNN	124.5	0.2995	0.7291	0
GTEX-12ZZZ-3026-SM-5BC67	146.3	13.97	1.287	0
GTEX-12ZZZ-3126-SM-5LZU6	1.849	9.915	0.6957	0
GTEX-13111-0002-SM-5TDBU	2.853	0.05048	0.4826	0
GTEX-13111-0005-SM-5NQ7Z	0.321	0.07139	0	0
GTEX-13111-0008-SM-5YY8R	0.655	0.8549	0	0
GTEX-13111-0126-SM-5EGHO	120.4	1.724	0.1038	0
GTEX-13111-0226-SM-5EQ55	550.6	0.311	0.8128	0
GTEX-13111-0326-SM-5DUXF	3.922	0.08188	0.2532	0
GTEX-13111-0426-SM-5DUXR	4.825	0.5323	2.165	0
GTEX-13111-0526-SM-5LZVF	35.7	0.6637	1.222	0
GTEX-13111-0626-SM-5LZVR	206.8	0.4973	0.1263	0
GTEX-13111-0726-SM-5DUVE	176	0.03163	0.1232	0
GTEX-13111-0826-SM-5LZV3	85.96	0.1742	8.549	0
GTEX-13111-0926-SM-5DUVQ	5.528	0.09993	0.2554	0
GTEX-13111-1126-SM-5GCMZ	44.19	0.2386	0.6372	0
GTEX-13111-1226-SM-5GCNC	23.48	0.3702	1.168	0
GTEX-13111-1326-SM-5GCNO	2.534	0.2493	0.8901	0
GTEX-13111-1426-SM-5DUW3	194.2	0.3737	0.7163	0
GTEX-13111-1526-SM-5EGJX	6.251	3.787	77.34	0
GTEX-13111-1626-SM-5EGJY	1059	0.06331	0.4035	0
GTEX-13111-1726-SM-5EGJZ	917	0.3321	1.037	0
GTEX-13111-1926-SM-5GCOL	23.44	0.3424	1.231	0
GTEX-13111-2026-SM-5GCMN	252.3	0.292	2.315	0
GTEX-13111-2126-SM-5LZU2	98.08	0.08214	0.6513	0
GTEX-13111-2226-SM-5LZUE	61.08	0.02709	0.07913	0
GTEX-13111-2326-SM-5LZUQ	1300	0.5968	1.47	0
GTEX-13112-0008-SM-5YY9M	0.6616	1.147	0.1053	0
GTEX-13112-0011-R1b-SM-5HL7K	19.9	4.489	0.4115	0
GTEX-13112-0011-R3b-SM-5HL9L	143.8	4.141	0.6692	0
GTEX-13112-0011-R4b-SM-5DUXL	53.22	5.835	0.8818	0
GTEX-13112-0011-R5b-SM-5DUV8	68.61	5.525	0.5191	0
GTEX-13112-0011-R6b-SM-5DUVK	59.46	6.108	0.4061	0
GTEX-13112-0011-R7b-SM-5DUVW	56.31	9.353	0.4159	0
GTEX-13112-0011-R8b-SM-664OV	14.01	5.536	0.3221	0
GTEX-13112-0126-SM-5P9IU	1479	0.06334	0.4394	0
GTEX-13112-0226-SM-5P9IV	10.51	4.876	179.3	0
GTEX-13112-0326-SM-5P9IW	107.7	0.3315	3.572	0
GTEX-13112-0426-SM-5PNVC	25.14	0.1667	0.1748	0
GTEX-13112-0526-SM-5EQ4S	3.083	0.4245	0.2332	0
GTEX-13112-1126-SM-5GCMY	242.1	0.4345	0.3173	0
GTEX-13112-1426-SM-5EGH8	46.05	0.004142	0	0
GTEX-13112-2126-SM-5GCO4	244.4	0.1687	0.239	0
GTEX-13112-2626-SM-5BC66	33.07	0.01796	0.0787	0
GTEX-13112-2726-SM-5DUW5	1151	0.4435	0.5414	0
GTEX-13112-2826-SM-5DUWH	2611	0.06424	0.3284	0
GTEX-13112-2926-SM-5DUWT	5.51	6.831	0.3536	0
GTEX-13112-3126-SM-5IFGP	2.768	1.92	0.9406	0
GTEX-13113-0006-SM-5NQ7X	0.2109	0	0	0
GTEX-13113-0008-SM-5YY9T	3.13	1.645	0.06989	0
GTEX-13113-0126-SM-5LZVX	14.29	0.2643	1.245	0
GTEX-13113-0526-SM-5GCN2	13.78	0.2123	1.551	0
GTEX-13113-0626-SM-5GCP2	99.11	0.7253	0	0
GTEX-13113-0726-SM-5LZUF	20.79	0.1071	0	0
GTEX-13113-1126-SM-5LZU9	63.91	0.8992	0.2612	0
GTEX-13113-1226-SM-5EGHT	413.7	0.147	0	0
GTEX-13113-1326-SM-5GCOI	2.277	0.05536	0.0882	0
GTEX-13113-1426-SM-5EGHU	113.8	0.1379	0.2452	0
GTEX-13113-1526-SM-5EGHV	457.4	0.4201	1.389	0
GTEX-13113-1626-SM-5EQ4I	1487	0.178	0.231	0
GTEX-13113-1826-SM-5LZW4	41.39	0.4869	0.4006	0
GTEX-13113-2026-SM-5LZU3	119	0.4309	0.9491	0
GTEX-13113-2126-SM-5EQ4U	45.79	0.1035	0.6049	0
GTEX-13113-5004-SM-79ONL	0.9122	0.3922	0.7191	0
GTEX-13113-5010-SM-7RHFP	7.827	0.5514	0.3221	0
GTEX-13113-5013-SM-7SB7G	88.04	0.5373	0.2522	0
GTEX-13113-5016-SM-7EPIP	476.5	0.0578	0.8103	0
GTEX-13113-5019-SM-7EPH2	140.1	0.1201	0.216	0
GTEX-1313W-0006-SM-5O9B1	0.4842	0	0.07191	0
GTEX-1313W-0008-SM-5YYAP	0.7214	1.884	0	0
GTEX-1313W-0011-R10b-SM-5DUXA	95.11	5.994	1.151	0
GTEX-1313W-0011-R11a-SM-5DUXN	1.827	8.965	0.3219	0
GTEX-1313W-0011-R1b-SM-5EQ4A	73.92	6.79	0.5061	0
GTEX-1313W-0011-R2a-SM-5EGLF	29.4	10.94	1.583	0
GTEX-1313W-0011-R3a-SM-5EGLI	85.82	6.313	1.193	0
GTEX-1313W-0011-R4b-SM-5KLZV	204.2	4.272	0.5839	0
GTEX-1313W-0011-R5b-SM-5L3EP	53.41	8.263	0.7205	0
GTEX-1313W-0011-R6a-SM-5K7XO	133.4	8.833	0.7012	0
GTEX-1313W-0011-R7b-SM-5DUWL	47.1	12.7	0.4005	0
GTEX-1313W-0011-R8a-SM-5DUVM	35.07	7.055	0.8818	0
GTEX-1313W-0126-SM-5LZUN	2997	0.1842	0.3668	0
GTEX-1313W-0226-SM-5LZV7	926.2	0.3602	0.1879	0
GTEX-1313W-0326-SM-5LZU5	824.5	0.2624	2.334	0
GTEX-1313W-0526-SM-5P9FZ	45.29	0.02868	0.1256	0
GTEX-1313W-0626-SM-5EQ4H	2018	0.07079	0.6681	0
GTEX-1313W-0726-SM-5EGK1	15.89	0.5713	1.144	0
GTEX-1313W-0826-SM-5EQ4T	443.2	1.884	0.7041	0
GTEX-1313W-0926-SM-5EQ56	27.73	1.143	0.4007	0
GTEX-1313W-1026-SM-5EQ5I	125.4	0.7761	0.6401	0
GTEX-1313W-1126-SM-5EQ5U	2.761	0.6666	0.41	0
GTEX-1313W-1426-SM-5KLZU	7.265	0.07917	0.07551	0
GTEX-1313W-1626-SM-5J1OE	266.9	0.7667	0.5491	0
GTEX-1313W-2726-SM-5P9IX	6.682	0.1057	2.124	0
GTEX-1313W-2826-SM-5P9G1	1.692	1.143	1.164	0
GTEX-1313W-3026-SM-5LZUZ	0.7772	8.092	0.4155	0
GTEX-1313W-3126-SM-5LZUI	49.22	6.208	1.339	0
GTEX-1313W-3226-SM-5LZUU	210.4	2.547	0.3993	0
GTEX-1314G-0005-SM-5NQ9O	1.16	0.02682	0	0
GTEX-1314G-0008-SM-5YY9K	1.759	0.9448	0.1187	0
GTEX-1314G-0126-SM-5LZUL	3.514	0.1136	0	0
GTEX-1314G-1226-SM-5BC6D	204	0.79	0.6943	0
GTEX-1314G-1326-SM-5BC6E	1140	0.2188	0.617	0
GTEX-1314G-1526-SM-5EGK2	886.4	0.08602	0.3949	0
GTEX-1314G-1626-SM-5EQ67	549	0.4844	0.4264	0
GTEX-1314G-1726-SM-5LZUX	55.26	0.01949	0.2278	0
GTEX-1314G-1826-SM-5LZVA	383.1	0.5858	1.981	0
GTEX-1314G-1926-SM-5BC6F	21.29	0.05484	0.5874	0
GTEX-1314G-2026-SM-5LZUM	320.8	0.733	0.8073	0
GTEX-131XE-0006-SM-5P9F9	0.08359	0.05312	0	0
GTEX-131XE-0126-SM-5LZVC	461.7	0.7855	0.1854	0
GTEX-131XE-0326-SM-5LZVO	25.86	0.06586	0	0
GTEX-131XE-0426-SM-5IJF4	7.94	6.181	119.8	0
GTEX-131XE-0526-SM-5K7YT	17.64	0.6423	0.1486	0
GTEX-131XE-0626-SM-5HL98	3.541	0.183	0.06546	0
GTEX-131XE-0726-SM-5HL9K	9.241	0.9099	0.1648	0
GTEX-131XE-0826-SM-5HL9W	245.9	0.1625	0.05933	0
GTEX-131XE-0926-SM-5HL7J	4.379	0.2057	0.2157	0
GTEX-131XE-1026-SM-5EGKE	6.921	0.2781	0.781	0
GTEX-131XE-1126-SM-5EGHW	45.32	1.349	0.09327	0
GTEX-131XE-1226-SM-5EGKF	5.481	0.2638	0.2371	0
GTEX-131XE-1426-SM-5HL7V	42.08	0.1353	4.132	0
GTEX-131XE-1526-SM-5KM1A	11.05	0.1286	0.3005	0
GTEX-131XE-1926-SM-5IFER	3.895	0.06996	0.06131	0
GTEX-131XE-2026-SM-5LZW1	378	0.8389	0.1097	0
GTEX-131XE-2226-SM-5PNYX	18.64	0.277	0.1685	0
GTEX-131XE-2326-SM-5PNZ2	825.5	0.1723	0.1438	0
GTEX-131XE-2426-SM-5EQ5V	968.7	0.9751	0.1367	0
GTEX-131XE-2526-SM-5EQ57	823.9	1.284	0.5001	0
GTEX-131XE-2626-SM-5PNYY	421.8	0.3405	0.2609	0
GTEX-131XE-2726-SM-5P9G7	45.11	0.1774	0.02205	0
GTEX-131XF-0006-SM-5P9HK	0.254	0.007595	0	0
GTEX-131XF-0008-SM-664MH	0.1944	1.586	0.05772	0
GTEX-131XF-0126-SM-5DUVF	1.947	0.1022	0.5971	0
GTEX-131XF-0426-SM-5HL7U	0.6794	0.7907	0.02655	0
GTEX-131XF-0526-SM-5HL87	165.9	0.5051	0.3513	0
GTEX-131XF-0626-SM-5GIDS	1.586	0.3107	0.3476	0
GTEX-131XF-0726-SM-5GIE5	136.5	1.237	0.07051	0
GTEX-131XF-0826-SM-5GICG	168.3	0.1017	10.78	0
GTEX-131XF-1026-SM-5BC6A	12.71	0.5492	0.3819	0
GTEX-131XF-1126-SM-5HL8J	10.99	0.1134	0.207	0
GTEX-131XF-1226-SM-5HL8V	18.86	0.1617	0.06749	0
GTEX-131XF-1326-SM-5GCMQ	274.1	0.09997	0	0
GTEX-131XF-1426-SM-5BC68	13.03	0.05943	0.08679	0
GTEX-131XF-1826-SM-5EGKG	196.3	0.2435	0.3319	0
GTEX-131XF-2226-SM-5EQKG	498.5	0.3398	0.2647	0
GTEX-131XF-2326-SM-5BC6B	54.47	0.03224	0	0
GTEX-131XF-2426-SM-5BC6C	105.9	0.3205	1.781	0
GTEX-131XF-2526-SM-5EQ68	63.66	0.04503	0.6577	0
GTEX-131XF-2626-SM-5EQ6K	460.4	0.1038	0.4549	0
GTEX-131XF-2826-SM-5EGKH	392.7	0.3319	0.519	0
GTEX-131XF-5001-SM-7DHLY	1.451	0.1457	0.0532	0
GTEX-131XF-5007-SM-7PC34	3.281	0.1052	0.2732	0
GTEX-131XF-5013-SM-7EWFI	11.96	0.3025	2.342	0
GTEX-131XF-5016-SM-7MGWE	434.4	0.08647	0.5051	0
GTEX-131XG-0006-SM-5O9CE	0.1519	0.02458	0	0
GTEX-131XG-0008-SM-5YY9O	0.6166	1.031	0	0
GTEX-131XG-0126-SM-5K7UJ	71.96	0.3724	0.1857	0
GTEX-131XG-0226-SM-5IFG1	55.39	0.2017	0.04062	0
GTEX-131XG-0326-SM-5L3DX	528.8	0.05671	0.3644	0
GTEX-131XG-0426-SM-5IFGD	58.06	2.568	0.3538	0
GTEX-131XG-0526-SM-5DUWF	10.35	0.5821	0.06416	0
GTEX-131XG-0626-SM-5GCMP	0.7867	0.2526	0.06149	0
GTEX-131XG-0826-SM-5LZVS	12.33	0.7481	0.3711	0
GTEX-131XG-0926-SM-5LZW5	10.29	0.3539	0.1149	0
GTEX-131XG-1026-SM-5GCMX	131.6	0.1456	3.437	0
GTEX-131XG-1126-SM-5DUWR	8.867	0.2043	0.7407	0
GTEX-131XG-1226-SM-5EGH9	25.75	0.1425	0	0
GTEX-131XG-1326-SM-5DUX4	3.059	0.1157	0.9011	0
GTEX-131XG-1426-SM-5GCMO	1.982	0.02635	0.01924	0
GTEX-131XG-1526-SM-5GCNQ	6.374	0.2065	1.206	0
GTEX-131XG-1726-SM-5LZUR	80.71	0.2742	0.06161	0
GTEX-131XG-1826-SM-5LZV4	143.7	0.05602	0.05454	0
GTEX-131XG-1926-SM-5LZVG	9.456	0.09679	0.377	0
GTEX-131XG-2026-SM-5GCN5	12.48	0.3721	0.8614	0
GTEX-131XG-2126-SM-5DUXG	68.08	0.08852	1.638	0
GTEX-131XG-2226-SM-5DUXS	427.5	0.2486	0.2676	0
GTEX-131XG-2326-SM-5HL8F	48.91	0.04407	0.02575	0
GTEX-131XG-2526-SM-5HL7F	139.3	0.2931	0.9378	0
GTEX-131XG-2626-SM-5KM17	954.4	0.02721	0.1987	0
GTEX-131XH-0006-SM-5O98V	0.1362	0	0	0
GTEX-131XH-0008-SM-5YYAC	0.4837	1.096	0	0
GTEX-131XH-0011-R10a-SM-5EGLJ	97.91	5.777	0.7872	0
GTEX-131XH-0011-R11a-SM-5EGLN	3.413	7.773	0.4189	0
GTEX-131XH-0011-R1a-SM-5DUWA	93.83	13.35	0.4408	0
GTEX-131XH-0011-R2b-SM-5DUVY	39.42	3.775	0.7983	0
GTEX-131XH-0011-R3b-SM-5DUWM	143.4	4.512	1.432	0
GTEX-131XH-0011-R4b-SM-5DUWB	112.8	2.672	0.9243	0
GTEX-131XH-0011-R6a-SM-5KM2G	164.2	4.937	0.7707	0
GTEX-131XH-0011-R8a-SM-5EGLL	53.08	6.196	0.8535	0
GTEX-131XH-0126-SM-5LZUY	1741	0.09366	0.4184	0
GTEX-131XH-0226-SM-5LZVB	6.271	0.02316	0	0
GTEX-131XH-0426-SM-5DUWU	19.6	0.3884	0.148	0
GTEX-131XH-0526-SM-5DUX7	37.97	0.1572	0.7653	0
GTEX-131XH-0626-SM-5LZWH	32.91	0.0237	0	0
GTEX-131XH-0826-SM-5GCN8	215.5	0.6353	0.4021	0
GTEX-131XH-2226-SM-5DUXJ	2075	0.1338	0	0
GTEX-131XH-2426-SM-5PNZ6	294.2	0.03546	0.2367	0
GTEX-131XH-2526-SM-5GCND	563.5	0.1603	3.226	0
GTEX-131XH-2626-SM-5GCNP	424.7	0.05599	0.8586	0
GTEX-131XH-2726-SM-5GCO2	76.95	0.0112	0.3271	0
GTEX-131XH-2926-SM-5LZU4	1.736	6.841	0.5157	0
GTEX-131XW-0006-SM-5O9AO	0.2584	0.01194	0	0
GTEX-131XW-0008-SM-664MJ	2.072	1.752	0.09418	0
GTEX-131XW-0011-R10a-SM-5DUVA	118.6	1.511	0.9853	0
GTEX-131XW-0011-R11a-SM-5DUV9	1.776	1.927	0.4395	0
GTEX-131XW-0011-R6b-SM-5K7XY	53.99	1.084	0.3005	0
GTEX-131XW-0011-R8a-SM-5DUWY	23.91	1.415	0.3505	0
GTEX-131XW-0011-R9a-SM-5N9EO	3.533	2.061	1.158	0
GTEX-131XW-0126-SM-5LZWD	1402	0.1897	2.363	0
GTEX-131XW-0226-SM-5IJCA	447.7	0.234	1.295	0
GTEX-131XW-0326-SM-5KM1J	39	0.02674	0.2344	0
GTEX-131XW-0426-SM-5LZWP	1931	0.06633	1.24	0
GTEX-131XW-0526-SM-5PNXZ	1843	0.2979	0.7119	0
GTEX-131XW-0626-SM-5PNVD	1717	0.09348	0.3185	0
GTEX-131XW-0726-SM-5EGK3	435	0.05911	1.059	0
GTEX-131XW-1126-SM-5EGK4	82.83	0.556	0.7912	0
GTEX-131XW-2226-SM-5PNY1	168	0.5968	1.151	0
GTEX-131XW-3126-SM-5LZUC	181.7	2.638	0.9199	0
GTEX-131XW-3226-SM-5LZUO	1.061	0.479	0.4618	0
GTEX-131YS-0005-SM-5NQAS	0.9371	0.01083	0.06325	0
GTEX-131YS-0008-SM-5YY9Z	0.3528	1.594	0.05821	0
GTEX-131YS-0011-R10b-SM-5EQ5N	162.9	11.11	0.9232	0
GTEX-131YS-0011-R11b-SM-5EGLM	3.223	9.125	0.2393	0
GTEX-131YS-0011-R1a-SM-5DUXC	144.7	6.446	0.5538	0
GTEX-131YS-0011-R3b-SM-5DUXB	110.9	6.531	0.568	0
GTEX-131YS-0011-R4a-SM-5DUVL	190	5.397	1.061	0
GTEX-131YS-0011-R5b-SM-5K7YB	76.84	11.96	0.7631	0
GTEX-131YS-0011-R7a-SM-5IJDA	49.95	10.14	0.9703	0
GTEX-131YS-0011-R9b-SM-5EQLY	5.27	4.75	0.8085	0
GTEX-131YS-0126-SM-5KM1M	2714	0.04846	0.346	0
GTEX-131YS-0226-SM-5IJEH	708.9	0.5951	0.4139	0
GTEX-131YS-0326-SM-5PNYW	1073	0.4653	2.902	0
GTEX-131YS-0426-SM-5EQ4J	136.2	0.1123	0.7788	0
GTEX-131YS-0526-SM-5EGKJ	44.66	0.02239	0.2355	0
GTEX-131YS-0626-SM-5EGKL	702.8	0.1725	1.628	0
GTEX-131YS-0726-SM-5P9G9	33.44	0.315	0.828	0
GTEX-131YS-0826-SM-5PNYV	2.694	0.6937	0.1044	0
GTEX-131YS-0926-SM-5IJB9	15.67	0.84	0.7774	0
GTEX-131YS-1126-SM-5N9FQ	26.42	0.371	1.382	0
GTEX-131YS-1226-SM-5K7VE	47.61	0.2618	0.9701	0
GTEX-131YS-1426-SM-5IJF7	135.5	0.1099	1.896	0
GTEX-131YS-1626-SM-5HL6C	24.46	0.04647	0.1086	0
GTEX-131YS-1726-SM-5HL7G	130.3	0.3912	0.1879	0
GTEX-131YS-2026-SM-5P9J8	10.07	0.08841	1.205	0
GTEX-131YS-2226-SM-5P9G8	5.863	0.1151	1.42	0
GTEX-131YS-2326-SM-5IJFJ	1.099	1.555	1.224	0
GTEX-131YS-2426-SM-5J2OD	187.4	0.6699	4.156	0
GTEX-131YS-2826-SM-5EQ47	1139	0.269	0.6204	0
GTEX-131YS-2926-SM-5EGKI	17.39	0.1672	1.274	0
GTEX-131YS-3026-SM-5EGHY	2.535	6.294	0.6618	0
GTEX-131YS-3126-SM-5KLYT	149.3	9.273	0.6492	0
GTEX-131YS-3226-SM-5IFGV	1.273	1.415	0.519	0
GTEX-132AR-0006-SM-5NQ7N	0.4643	0.118	0	0
GTEX-132AR-0008-SM-62LDH	0.4776	1.786	0.0591	0
GTEX-132AR-0226-SM-5IJBE	84.86	0.3006	0.08779	0
GTEX-132AR-0326-SM-5KM2C	293.3	0.195	0.09492	0
GTEX-132AR-0426-SM-5IFH8	10.47	0.03456	0	0
GTEX-132AR-0526-SM-5J2MJ	107.7	0.8438	0.0624	0
GTEX-132AR-0726-SM-5EQ6J	15.51	0.1727	0.3363	0
GTEX-132AR-0826-SM-5EGK6	36.48	0.3857	0.06627	0
GTEX-132AR-1026-SM-5PNVL	4.248	0.06427	0.2253	0
GTEX-132AR-1126-SM-5P9GA	39.93	0.3484	0.185	0
GTEX-132AR-1326-SM-5K7YC	38.07	0.2273	0.03162	0
GTEX-132AR-1426-SM-5IFF1	1.528	0.2449	0.6907	0
GTEX-132AR-1526-SM-5KM1L	1.839	0.1913	0.2483	0
GTEX-132AR-1726-SM-5EGHQ	2.266	0.2739	0.04103	0
GTEX-132AR-1826-SM-5EGHR	6.965	0.04539	0	0
GTEX-132AR-1926-SM-5EGK5	6.375	0.5075	0.02601	0
GTEX-132AR-2026-SM-5IJG4	0.9132	0.08705	0.04238	0
GTEX-132AR-2126-SM-5K7XG	17.4	0.2632	0.09919	0
GTEX-132AR-2226-SM-5J2NT	76.68	0.1446	1.716	0
GTEX-132AR-2326-SM-5IJDY	6.553	0.2845	0.04818	0
GTEX-132AR-2426-SM-5IFFD	26.78	0.2545	0.1062	0
GTEX-132AR-2526-SM-5PNVM	10.59	0.33	0.1563	0
GTEX-132AR-2726-SM-5PNVN	112.4	0.06957	0	0
GTEX-132AR-2826-SM-5IJFV	8.833	0.1689	0.2666	0
GTEX-132NY-0005-SM-5O9AC	0.4446	0	0	0
GTEX-132NY-0008-SM-62LFX	3.673	1.32	0.06948	0
GTEX-132NY-0326-SM-5IJBL	2269	0.07191	0.5601	0
GTEX-132NY-0526-SM-5EQ4V	955.4	0.2487	2.289	0
GTEX-132NY-0626-SM-5L3D9	117.9	0.1317	0.3644	0
GTEX-132NY-0726-SM-5KLZM	36.64	0.02032	0.1899	0
GTEX-132NY-0826-SM-5K7Y7	1456	0.3701	0.1297	0
GTEX-132NY-0926-SM-5P9G3	8.276	0.03618	0	0
GTEX-132NY-1026-SM-5P9IY	28.17	0.4405	1.322	0
GTEX-132NY-1126-SM-5PNVE	226.1	0.514	0.1447	0
GTEX-132NY-1226-SM-5PNVF	54.25	0.6659	0.2161	0
GTEX-132NY-1426-SM-5J1MJ	48.69	1.333	0.1517	0
GTEX-132NY-1726-SM-5EGKK	5.594	0.158	0.08791	0
GTEX-132NY-2026-SM-5L3FM	46.23	0.1423	0.5667	0
GTEX-132NY-2226-SM-5J2LZ	5.605	0.06212	0.6532	0
GTEX-132NY-2726-SM-5PNY2	37.06	0.3245	0.65	0
GTEX-132NY-2826-SM-5P9G2	2.595	0.2212	1.247	0
GTEX-132Q8-0006-SM-5NQA4	0.6643	0	0.05333	0
GTEX-132Q8-0008-SM-5ZZUC	0.4722	1.627	0.07791	0
GTEX-132Q8-0011-R10b-SM-5DUWZ	44.62	4.668	0.8373	0
GTEX-132Q8-0011-R11b-SM-5DUW9	2.537	4.255	0.5046	0
GTEX-132Q8-0011-R1a-SM-5EGLK	42.54	2.067	0.5119	0
GTEX-132Q8-0011-R2b-SM-5EQ5Z	22.84	2.962	0.7811	0
GTEX-132Q8-0011-R5a-SM-5IJDM	21.33	5.003	0.8383	0
GTEX-132Q8-0011-R6a-SM-5K7YN	30.75	4.34	0.4852	0
GTEX-132Q8-0011-R7b-SM-5N9F1	28.63	4.366	0.5072	0
GTEX-132Q8-0011-R8b-SM-5DUWX	18	2.638	0.3372	0
GTEX-132Q8-0526-SM-5IJBQ	31.91	0.08987	0.4375	0
GTEX-132Q8-0626-SM-5L3F3	52.52	0.06727	0.2144	0
GTEX-132Q8-1126-SM-5K7XS	8.314	0.5776	0.05356	0
GTEX-132Q8-1426-SM-5EGK7	20.94	0.2144	0.5816	0
GTEX-132Q8-1726-SM-5EGK8	96.81	0.4989	0.913	0
GTEX-132Q8-1826-SM-5EGIY	13.02	0.1365	8.517	0
GTEX-132Q8-2926-SM-5IFFP	1.664	4.142	0.3189	0
GTEX-132Q8-3026-SM-5PNVG	54.96	4.529	1.321	0
GTEX-132QS-0001-SM-62LDA	0.4258	0.009839	0.2874	0
GTEX-132QS-0005-SM-5LZXK	0.2899	0.1106	0	0
GTEX-132QS-0008-SM-5ZZUB	0.5318	1.528	0	0
GTEX-132QS-0126-SM-5IFH9	12.05	0.1461	0.4139	0
GTEX-132QS-0226-SM-5IFFZ	138.1	3.48	0.03322	0
GTEX-132QS-0326-SM-5IJFN	121.7	0.2061	0.2618	0
GTEX-132QS-0426-SM-5KLZ6	1.053	0.2974	0	0
GTEX-132QS-0526-SM-5IJC7	13.64	0.4816	0.02024	0
GTEX-132QS-0626-SM-62LFM	24.58	0.4707	0.03571	0
