p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	color
2.01283506824762e-09	0.122056226075321	0.436	0.307	4.07256919358541e-05	ASB2	FALSE
2.02859522938244e-09	0.104280807143766	0.503	0.361	4.1044567276095e-05	KAT2B	FALSE
2.03518935493886e-09	0.093355881069978	0.308	0.202	4.11779862184779e-05	SYAP1	FALSE
2.08695734834201e-09	0.107449712921464	0.29	0.188	4.22254080290039e-05	MAP4K3	FALSE
2.09228453848045e-09	0.104392939925504	0.414	0.288	4.23331930670749e-05	SLC20A2	FALSE
2.09352956904245e-09	0.0629183444420354	0.123	0.063	4.23583837704359e-05	SI	FALSE
2.09363249759127e-09	0.0994363910694757	0.418	0.284	4.23604663237642e-05	DLD	FALSE
2.09468502762662e-09	0.0786229279855128	0.323	0.209	4.23817621639694e-05	GMPPA	FALSE
2.12657779931096e-09	0.0725233895408958	0.122	0.063	4.30270486134586e-05	MEIS2	FALSE
2.1503381161508e-09	0.135270816108169	0.417	0.287	4.35077911040792e-05	SIK2	FALSE
2.15185119633795e-09	0.126973648143715	0.731	0.565	4.35384052555057e-05	DUSP16	FALSE
2.21704491971329e-09	0.103250300789036	0.405	0.278	4.48574698605589e-05	NHSL1	FALSE
2.2441778106215e-09	0.141477378514928	0.954	0.859	4.54064496423048e-05	PLCL1	FALSE
2.36031901164852e-09	0.11950109355499	0.463	0.321	4.77563345626845e-05	RPS6KA3	FALSE
2.4139004879046e-09	0.068026116579268	0.101	0.048	4.88404485717737e-05	MSANTD3-TMEFF1	FALSE
2.4139004879046e-09	0.068026116579268	0.101	0.048	4.88404485717737e-05	TMEFF1	FALSE
2.43917949819034e-09	0.0686644093674695	0.154	0.085	4.93519187868851e-05	RNF150	FALSE
2.54196204382914e-09	0.0708261023774712	0.178	0.103	5.14315180327949e-05	TPD52L1	FALSE
2.592752382629e-09	0.088836309932596	0.379	0.254	5.24591589577326e-05	ANKRD10	FALSE
2.60248401914374e-09	0.0658818307780297	0.234	0.143	5.26560591593354e-05	RDX	FALSE
2.88168639747108e-09	0.0738666145738328	0.384	0.252	5.83051608800323e-05	TMEM229B	FALSE
2.89702775184115e-09	0.059119976724643	0.109	0.054	5.8615562503002e-05	ICOSLG	FALSE
3.14589004047058e-09	0.0750697794884797	0.166	0.094	6.36507931888413e-05	RNF152	FALSE
3.19177621860908e-09	0.0928963059942949	0.407	0.278	6.45792082311175e-05	IL1RAPL2	FALSE
3.19303039796987e-09	0.109701398297933	0.586	0.423	6.46045840421243e-05	GCSAM	FALSE
3.2864100760205e-09	0.0651341218294622	0.167	0.093	6.64939350681228e-05	PLSCR1	FALSE
3.4133440216251e-09	0.0899214679178203	0.14	0.077	6.90621895895407e-05	HDX	FALSE
3.43914868694762e-09	0.0769065309767398	0.203	0.123	6.95842953830111e-05	GAP43	FALSE
3.44961921346698e-09	0.0751905426896935	0.123	0.064	6.97961455460774e-05	CAV1	FALSE
3.45092787930577e-09	0.0822281942804455	0.22	0.133	6.98226237819937e-05	PCDH11X	FALSE
3.5635928038199e-09	0.0749410504741237	0.252	0.157	7.2102173199688e-05	PCDHGA10	FALSE
3.64100839070099e-09	0.175465009535526	0.818	0.705	7.36685227690531e-05	RAD51B	FALSE
3.66353634749231e-09	0.135821800168534	0.598	0.452	7.41243309188119e-05	ERC1	FALSE
3.73354190770837e-09	0.064887151801299	0.192	0.112	7.55407534186634e-05	DERA	FALSE
3.86005703633176e-09	0.101359639687611	0.57	0.418	7.81005340161006e-05	C9orf3	FALSE
3.90171472833536e-09	0.0725255868573654	0.349	0.231	7.89433940984093e-05	MNAT1	FALSE
4.06387155243411e-09	0.0827757706710102	0.352	0.234	8.22243131203993e-05	RRAS2	FALSE
4.08753171678371e-09	0.0910065056819107	0.209	0.125	8.27030292256849e-05	POU6F2	FALSE
4.14079409003667e-09	0.0730076250136362	0.118	0.061	8.3780686823712e-05	ZNF730	FALSE
4.17110150178281e-09	0.0966515200328038	0.272	0.174	8.43938966855717e-05	SLCO1B7	FALSE
4.17191136746225e-09	0.0743997605916132	0.347	0.227	8.44102826978637e-05	JKAMP	FALSE
4.43856255240742e-09	0.0699263763196694	0.352	0.232	8.98054361228594e-05	TNFRSF19	FALSE
4.45246162041549e-09	0.112043296163151	0.708	0.542	9.00866559658666e-05	CD226	FALSE
4.79711542002066e-09	0.0903855975718934	0.348	0.233	9.7060036293278e-05	TRAM2	FALSE
5.02372491716564e-09	0.063251700898466	0.249	0.156	0.000101645026249012	BBS10	FALSE
5.03725065500505e-09	0.138534995584827	0.797	0.656	0.000101918692502717	ST6GAL1	FALSE
5.04126204445931e-09	0.0832924340767818	0.284	0.182	0.000101999854945545	AGFG1	FALSE
5.15216676227853e-09	0.080080988726078	0.102	0.05	0.000104243790101182	SCARA5	FALSE
5.21478271887659e-09	0.0609607328464621	0.178	0.103	0.00010551069875103	MANSC1	FALSE
5.24009376138722e-09	0.123277999156631	0.56	0.412	0.000106022817074148	ALDH1A2	FALSE
5.25022726067226e-09	0.114215437384294	0.544	0.399	0.000106227848165182	CMIP	FALSE
5.28417354095279e-09	0.084333825835698	0.243	0.153	0.000106914683254098	IFT88	FALSE
5.34394109252057e-09	0.0491238810852801	0.115	0.059	0.000108123960124969	ASAP2	FALSE
5.35636275357264e-09	0.0547690238523573	0.132	0.07	0.000108375287593035	HOXD3	FALSE
5.4419363224219e-09	0.0719475710138702	0.159	0.09	0.000110106697611562	RSPH4A	FALSE
5.52792211085918e-09	0.0972953435174209	0.522	0.377	0.000111846448069014	FSTL5	FALSE
5.54419433805897e-09	0.0792268472632441	0.214	0.13	0.000112175684041947	MUC4	FALSE
5.69593940131051e-09	0.0609887612848708	0.184	0.107	0.000115245941906716	ZC3H14	FALSE
5.73866895551893e-09	0.102161592992105	0.326	0.217	0.000116110488977015	PDCD6IP	FALSE
5.75645439462712e-09	0.0953139082506391	0.467	0.331	0.000116470341766491	CALCB	FALSE
5.89398629198278e-09	0.0709071439022899	0.411	0.282	0.000119253024645688	GLIS3	FALSE
5.93350922464192e-09	0.111886478698677	0.425	0.302	0.00012005269214218	CHPF	FALSE
6.07759683471554e-09	0.095409196153287	0.357	0.245	0.0001229680167568	RAB11FIP1	FALSE
6.55898148718416e-09	0.0900389781118399	0.316	0.207	0.000132707872430197	NDFIP2	FALSE
6.79373287144176e-09	0.0921403832207721	0.423	0.295	0.000137457597187881	ESR2	FALSE
6.84322672419382e-09	0.0649740033382732	0.109	0.055	0.000138459006310614	ABHD12B	FALSE
7.01060457284651e-09	0.0776973651628191	0.201	0.122	0.000141845562322403	GPR135	FALSE
7.2153064393026e-09	0.06146880081805	0.261	0.164	0.000145987295186409	DHRS4-AS1	FALSE
7.22608019851961e-09	0.0681355084852082	0.141	0.078	0.000146205280656647	DMXL2	FALSE
7.3036837219655e-09	0.159003729645613	0.708	0.559	0.000147775432746528	CRADD	FALSE
7.45545223978738e-09	0.0911660564143718	0.368	0.249	0.000150846165167618	TRIB1	FALSE
7.45987983238406e-09	0.0954218261372244	0.455	0.316	0.000150935748648627	TNIP1	FALSE
7.5183957865497e-09	0.0824387100855465	0.376	0.258	0.00015211970194926	EFCAB4B	FALSE
7.5762961548281e-09	0.134526437763188	0.601	0.446	0.000153291200100637	FOS	FALSE
7.99152576752043e-09	0.111661582002229	0.429	0.302	0.000161692540854241	FAM179A	FALSE
8.08388029656306e-09	0.0873691775051574	0.368	0.25	0.00016356115004036	DLEC1	FALSE
8.08842811008503e-09	0.0848900086284549	0.347	0.239	0.00016365316595135	DIRC3	FALSE
8.25643600377644e-09	0.0471197270745643	0.101	0.05	0.000167052469664409	CDCA7	FALSE
8.32497292153372e-09	0.0873486652114206	0.291	0.191	0.000168439177121392	SNED1	FALSE
8.33484984576685e-09	0.0616492886948597	0.221	0.135	0.000168639016929401	ZNF518B	FALSE
8.87550311343384e-09	0.0890682368591984	0.454	0.32	0.000179578054494107	KLHL29	FALSE
8.88447338370534e-09	0.0929832660654479	0.211	0.131	0.00017975954997251	IFLTD1	FALSE
8.90791769883915e-09	0.111719071610989	0.395	0.27	0.000180233898800613	SLC2A9	FALSE
9.19699131758936e-09	0.12325311362632	0.702	0.553	0.000186082725328786	TTC39C	FALSE
9.28136731700309e-09	0.0778840730629224	0.153	0.087	0.000187789904924924	LHX4	FALSE
9.4348024400647e-09	0.0747699037762	0.337	0.223	0.000190894357769829	PRKD3	FALSE
9.44038322133149e-09	0.0717431630364038	0.438	0.301	0.0001910072737172	DENND6A	FALSE
9.4658415726143e-09	0.0651182513764081	0.262	0.167	0.000191522372538705	FAM3C	FALSE
9.61419405978721e-09	0.0829278000759637	0.249	0.159	0.000194523988411675	GP5	FALSE
1.00680342027004e-08	0.073059158863355	0.21	0.129	0.000203706536023237	GAD1	FALSE
1.00942870171928e-08	0.14037703257379	0.645	0.5	0.000204237709218861	RBM20	FALSE
1.01610119639918e-08	0.120925418851346	0.344	0.23	0.000205587755067446	KLHL1	FALSE
1.04564244398367e-08	0.0589808631500185	0.177	0.104	0.000211564835691217	AC093677.1	FALSE
1.04971875670246e-08	0.0421028858962904	0.206	0.124	0.000212389596043608	SLC27A6	FALSE
1.0506729328649e-08	0.11562438264405	0.433	0.309	0.000212582654506556	FNIP2	FALSE
1.05316383699589e-08	-0.240231027260041	0.515	0.542	0.000213086639139379	ZBTB4	FALSE
1.0668072568652e-08	0.0731127683268855	0.175	0.103	0.000215847112281536	TMEM42	FALSE
1.10314489341537e-08	0.0495448213341798	0.133	0.072	0.000223199306284731	COBLL1	FALSE
1.1048650373914e-08	0.0833589549230414	0.266	0.171	0.000223547343015403	PAX8	FALSE
1.11888592473794e-08	0.0613745368878425	0.313	0.204	0.000226384189152228	RDH11	FALSE
1.12467678409397e-08	0.0936315788111478	0.301	0.202	0.000227555853725734	YAE1D1	FALSE
1.1316784043332e-08	0.085800852374702	0.367	0.249	0.000228972491548736	GPR171	FALSE
1.13647579908528e-08	0.155122817931617	0.893	0.765	0.000229943148428924	ATF7IP	FALSE
1.13657718238575e-08	0.0864064893462246	0.159	0.091	0.000229963661312109	LHFPL2	FALSE
1.1751888691656e-08	0.0755955659563641	0.344	0.228	0.000237775963898276	AC005082.1	FALSE
1.17775253101308e-08	0.0913056806175168	0.374	0.252	0.000238294669599877	CCDC138	FALSE
1.19255171433757e-08	0.0772922815856331	0.185	0.11	0.000241288988361921	HSPA12A	FALSE
1.2231264874309e-08	0.0790160657075441	0.256	0.164	0.000247475182201895	KLHL31	FALSE
1.22315142469926e-08	0.0578030322411011	0.141	0.078	0.000247480227759402	ZNF621	FALSE
1.24217993712997e-08	0.112682158559693	0.453	0.324	0.000251330266679507	SETD7	FALSE
1.25155568115922e-08	0.118858073301384	0.461	0.333	0.000253227260968946	UGCG	FALSE
1.30768177340275e-08	0.0455575850449744	0.102	0.051	0.000264583253212579	BEGAIN	FALSE
1.3493207339315e-08	0.119201975452561	0.491	0.357	0.000273008064096361	GALNT13	FALSE
1.36391421953813e-08	0.109101346005911	0.431	0.307	0.00027596076403915	TMEM198	FALSE
1.39677551011692e-08	0.0618559872311963	0.223	0.138	0.000282609588961956	TENM3	FALSE
1.39723228943847e-08	0.104849203834072	0.586	0.432	0.000282702009122085	VOPP1	FALSE
1.40805273906873e-08	0.133385863016184	0.744	0.598	0.000284891310695777	DYRK1A	FALSE
1.4118353061614e-08	0.0891938178395578	0.521	0.371	0.000285656637495636	GPR126	FALSE
1.45430443131663e-08	0.0840236232892682	0.405	0.278	0.000294249415588294	BFSP1	FALSE
1.45435547714824e-08	0.0878563411961827	0.343	0.23	0.000294259743691404	PCDHGA1	FALSE
1.47019497737811e-08	0.0627991150364109	0.18	0.107	0.000297464549772914	AL583828.1	FALSE
1.47623811153918e-08	0.0510182779478765	0.123	0.065	0.000298687257107722	ONECUT1	FALSE
1.4866009335287e-08	0.0866726915453637	0.429	0.295	0.000300783966880862	CRYBG3	FALSE
1.49160290857142e-08	0.0592136369872696	0.129	0.07	0.000301796016491255	CADM1	FALSE
1.53115822606627e-08	-0.20374131823136	0.779	0.755	0.000309799243879988	TECR	FALSE
1.60414741620134e-08	0.0472781724870461	0.103	0.052	0.000324567146720018	IL17RD	FALSE
1.63112662856586e-08	0.0815295464432276	0.261	0.169	0.000330025850757731	SLC5A3	FALSE
1.71256978918825e-08	0.0806110198254558	0.454	0.324	0.000346504245446458	EDAR	FALSE
1.71710425157103e-08	0.106223914599416	0.257	0.167	0.000347421703220367	MOB3B	FALSE
1.72612756159273e-08	0.0613405803252124	0.282	0.183	0.000349247389537058	CPPED1	FALSE
1.77514131235689e-08	0.0706895382666466	0.248	0.159	0.000359164341729169	ZDHHC2	FALSE
1.8606385773284e-08	0.0398260336949968	0.153	0.087	0.000376463003350854	STON2	FALSE
1.86463269621568e-08	0.133117034089919	0.755	0.614	0.000377271133425319	FLI1	FALSE
1.8910967595453e-08	0.0671812353288634	0.171	0.101	0.0003826256073588	IL12RB2	FALSE
1.89204715395295e-08	0.118560390469816	0.501	0.376	0.000382817900659301	PRRC2B	FALSE
1.92798200009354e-08	0.109660391386043	0.443	0.32	0.000390088598078925	COX18	FALSE
1.94280249535558e-08	0.0674910937387474	0.202	0.124	0.000393087228885296	MLTK	FALSE
1.97034578956208e-08	0.072195612890055	0.284	0.185	0.000398660063602096	MYO1G	FALSE
1.97252841128503e-08	0.109196858044842	0.434	0.31	0.000399101673455301	ATG9B	FALSE
1.99216825181332e-08	0.0696048248666915	0.141	0.079	0.00040307540238939	DLEU7	FALSE
2.00837081745208e-08	0.129652879487849	0.695	0.544	0.000406353667495079	SMAD7	FALSE
2.01219108535043e-08	0.131039812463379	0.591	0.46	0.000407126622298953	N4BP2	FALSE
2.09637492887134e-08	0.0888972044448604	0.33	0.222	0.000424159539358539	PCDHGA2	FALSE
2.12867500639181e-08	0.140869169881326	0.67	0.522	0.000430694814043255	ZEB1	FALSE
2.13810966676543e-08	0.109609679150202	0.414	0.285	0.000432603728876649	LHPP	FALSE
2.16087613287677e-08	0.0840246514708142	0.282	0.187	0.000437210067964956	GNA14	FALSE
2.16090169566684e-08	0.0811745666119573	0.298	0.197	0.000437215240084271	CEP78	FALSE
2.16174166132047e-08	0.0485392709449939	0.113	0.059	0.000437385190334971	NPSR1	FALSE
2.16671030529495e-08	0.143262651809718	0.654	0.523	0.000438390496070327	PRKCB	FALSE
2.17970831848677e-08	0.114468736307826	0.263	0.174	0.000441020384079429	FZD3	FALSE
2.22971671263629e-08	0.098215356501371	0.38	0.264	0.000451138582467701	MANBA	FALSE
2.29167807975491e-08	0.127427188109392	0.749	0.605	0.000463675225876811	SLC30A7	FALSE
2.29339471866716e-08	0.0625672607412768	0.131	0.072	0.000464022553427926	HBEGF	FALSE
2.35089992594805e-08	0.0937454640053638	0.332	0.226	0.000475657582017069	KHNYN	FALSE
2.37885454851957e-08	0.0972695063687172	0.464	0.329	0.000481313640801964	NDUFB8	FALSE
2.39983864020933e-08	0.0674779824527543	0.121	0.065	0.000485559352073555	GNB4	FALSE
2.41791860320075e-08	0.11526486171657	0.62	0.469	0.000489217470985609	B4GALT1	FALSE
2.44464592179954e-08	0.0420253646863173	0.123	0.066	0.000494625209357701	OPHN1	FALSE
2.50646895998235e-08	0.0689050237351788	0.183	0.11	0.000507133864673229	FGD4	FALSE
2.53133290859283e-08	0.0949506214259755	0.411	0.289	0.000512164587395587	TET2	FALSE
2.53769373293686e-08	0.0945725535194519	0.341	0.234	0.000513451572985115	SFXN1	FALSE
2.54828766052923e-08	0.0769607555138608	0.191	0.117	0.000515595042354879	EPB41L4B	FALSE
2.55939266774269e-08	0.0896835640706594	0.475	0.338	0.000517841918464378	PHACTR2	FALSE
2.5634648509119e-08	0.0878216406948446	0.291	0.193	0.000518665843285004	SOCS1	FALSE
2.57653394114766e-08	0.0590020862230547	0.31	0.206	0.000521310112312405	HEY2	FALSE
2.58687140556173e-08	0.133336931361011	0.632	0.489	0.000523401691487305	EZR	FALSE
2.62075954336071e-08	0.0750348118903537	0.337	0.225	0.000530258278408172	NUPL2	FALSE
2.68107775272783e-08	0.100630030013442	0.46	0.329	0.000542462461709422	SPESP1	FALSE
2.72423384240137e-08	0.0907248052465929	0.233	0.149	0.000551194233333068	FAM129A	FALSE
2.76636153958173e-08	0.0913584676638671	0.501	0.361	0.000559717930303572	CSNK1G3	FALSE
2.76998856209227e-08	0.0923715470380336	0.439	0.307	0.000560451785768129	ST8SIA6	FALSE
2.77617172728441e-08	0.130919191540532	0.543	0.41	0.000561702825581454	MOB1B	FALSE
2.8286396657833e-08	0.0672252969066788	0.167	0.098	0.000572318663577934	PCDHGA11	FALSE
2.83268015130431e-08	0.0911272190955915	0.295	0.197	0.0005731361750134	PARP12	FALSE
2.88953492991838e-08	0.125414645457936	0.867	0.731	0.000584639602370387	ATXN1	FALSE
2.9188621820764e-08	0.0606397325139573	0.341	0.229	0.000590573385299518	SMYD2	FALSE
3.0481283633288e-08	0.0496476887897203	0.106	0.054	0.000616727811752317	SP5	FALSE
3.10916847688124e-08	0.0714316356760208	0.315	0.21	0.000629078057927381	ATP6V0A1	FALSE
3.13994167748657e-08	0.0610488668578481	0.191	0.116	0.000635304399605857	FZD8	FALSE
3.15624250670344e-08	0.0295578229268925	0.245	0.154	0.000638602546381306	DCDC2	FALSE
3.16365171495836e-08	0.0606196160657708	0.415	0.283	0.000640101651487525	PIGP	FALSE
3.18697145814881e-08	0.0489644350328227	0.229	0.143	0.000644819935127249	SIAH3	FALSE
3.19572526835547e-08	0.059524958240159	0.139	0.078	0.000646591093546362	TNFSF13B	FALSE
3.20629409683978e-08	0.0986420391077485	0.22	0.14	0.000648729484613593	RAG1	FALSE
3.38363337445351e-08	0.092143423705248	0.351	0.242	0.00068461054065318	PFDN1	FALSE
3.47439879359937e-08	0.074195063823015	0.274	0.179	0.000702975107908961	RNF103	FALSE
3.5326112270162e-08	-0.260502531279361	0.456	0.486	0.000714753229562187	POLR2A	FALSE
3.69533929266614e-08	0.0750113546821521	0.336	0.228	0.000747677999085141	ATF3	FALSE
3.70990500180437e-08	0.0504366520235018	0.11	0.058	0.000750625079015079	HFM1	FALSE
3.7265075190517e-08	0.0587448018529588	0.348	0.233	0.000753984266329731	FDX1	FALSE
3.73313558913191e-08	0.0914363088034323	0.313	0.211	0.000755325323749059	GPR65	FALSE
3.73820950344712e-08	0.0803889142802258	0.31	0.211	0.000756351928832456	SAMD13	FALSE
3.74168666338929e-08	0.0856862923541879	0.257	0.169	0.000757055462603555	ACAA2	FALSE
3.83201149687848e-08	-0.259153407939617	0.497	0.523	0.000775330886163424	VMP1	FALSE
3.91307870506287e-08	0.115633367136339	0.838	0.697	0.00079173321439537	SH3KBP1	FALSE
3.95665970879086e-08	0.107666474864873	0.368	0.255	0.000800550958879654	WNT7A	FALSE
4.06299021819863e-08	0.0412160078217205	0.141	0.08	0.000822064810848129	WBSCR17	FALSE
4.07405481388079e-08	0.0695423715428597	0.208	0.129	0.0008243035104925	RARB	FALSE
4.09492877468509e-08	0.103421713928422	0.589	0.438	0.000828526938982034	PLXNC1	FALSE
4.09720577703381e-08	0.0435765293537287	0.117	0.062	0.000828987644867251	ELAVL2	FALSE
4.09746229818907e-08	-0.223781097558806	0.652	0.661	0.000829039546792594	AC006486.9	FALSE
4.17900601650932e-08	0.0702340536773633	0.199	0.123	0.000845538287320331	AGBL1	FALSE
4.29091170746068e-08	0.073690370907706	0.436	0.305	0.00086818016577052	SETD4	FALSE
4.35904569991104e-08	0.0890104465142252	0.54	0.387	0.000881965716463	UBXN2A	FALSE
4.45195751751072e-08	0.0894748000461768	0.407	0.284	0.000900764564517944	NR6A1	FALSE
4.45564737153403e-08	0.0746967426567265	0.255	0.166	0.00090151113268248	STX18	FALSE
4.47968624041204e-08	0.0534689935437443	0.123	0.067	0.000906374917022567	HOXA6	FALSE
4.51617919683478e-08	0.0925666527212549	0.47	0.335	0.000913758536895581	SEC31B	FALSE
4.61784828221004e-08	0.130793214504663	0.633	0.485	0.000934329242939558	CADM2	FALSE
4.65444811178391e-08	0.0495056756625276	0.108	0.056	0.000941734486457238	SLC22A15	FALSE
4.72819686014512e-08	0.0645652166580499	0.329	0.22	0.000956656070713162	FRAT1	FALSE
4.75173748986823e-08	0.0838182667030099	0.289	0.191	0.000961419046325039	C10orf91	FALSE
4.77998581942147e-08	0.0838950662368824	0.232	0.149	0.000967134530843546	ITGA2	FALSE
4.87325617998628e-08	0.0925873575626405	0.629	0.473	0.000986005922896623	LITAF	FALSE
4.99479046243766e-08	0.0529454713472382	0.105	0.054	0.00101059595426501	HLA-DQB1	FALSE
5.13069743547792e-08	0.0737668967838765	0.336	0.227	0.00103809401212025	GALNT1	FALSE
5.1831012408552e-08	0.0721248713381901	0.251	0.163	0.00104869687406223	EDA	FALSE
5.22934585107883e-08	0.0454261245203063	0.149	0.086	0.00105805354604878	OGFRL1	FALSE
5.24348743521471e-08	0.0969478244432878	0.461	0.332	0.00106091481276699	DIAPH3	FALSE
5.27254590114603e-08	0.0621912985791571	0.207	0.128	0.00106679421217888	PCDHGB7	FALSE
5.28549298494365e-08	0.0456966128589756	0.107	0.056	0.00106941379564365	LINC01124	FALSE
5.41019324289341e-08	0.141877084229697	0.523	0.392	0.00109464439883462	PIK3CB	FALSE
5.44305127495138e-08	0.141763116914668	0.714	0.576	0.00110129256446091	LOH12CR1	FALSE
5.44424209167776e-08	0.0759006667351908	0.213	0.135	0.00110153350240916	CHRNB3	FALSE
5.57638756836318e-08	0.0979940517751686	0.584	0.437	0.00112827049670692	TBC1D31	FALSE
5.68423269376024e-08	0.0655873625834136	0.18	0.11	0.00115009080092851	GATA2	FALSE
5.72299621664645e-08	0.0848118631372329	0.498	0.358	0.00115793382451408	SYCP2L	FALSE
5.74366657302647e-08	0.0952598836092149	0.469	0.337	0.00116211605772045	RP11-438J1.1	FALSE
5.76344156519134e-08	0.0843896623331803	0.3	0.202	0.00116611713188516	FLT1	FALSE
5.81369749034005e-08	0.0815457689595201	0.351	0.241	0.0011762854132205	SCAF4	FALSE
5.90108709321348e-08	0.066846987409383	0.225	0.144	0.00119396695156988	MAK	FALSE
5.91052805420932e-08	0.0977382469691875	0.499	0.365	0.00119587714120817	GRAMD3	FALSE
6.01252177601801e-08	0.0704515060871622	0.202	0.126	0.00121651353094172	RAE1	FALSE
6.05725031706694e-08	0.0584453884515619	0.482	0.337	0.00122556345665215	TTC3	FALSE
6.07995038740129e-08	0.0525196920412496	0.226	0.142	0.0012301563618829	GNPDA1	FALSE
6.15294606414596e-08	-0.232997825997463	0.511	0.538	0.00124492557715865	DGKA	FALSE
6.18731789742246e-08	0.0694724889594958	0.28	0.185	0.00125188003018549	PCDHGA8	FALSE
6.22264422021072e-08	0.112614491161054	0.526	0.394	0.00125902760507524	KIAA0319L	FALSE
6.26813093280841e-08	0.0861392892531039	0.324	0.221	0.00126823093163513	PCDHGA3	FALSE
6.29032864457783e-08	0.114418477393207	0.317	0.217	0.00127272219465743	HVCN1	FALSE
6.29354922235892e-08	0.0835946721091693	0.324	0.22	0.00127337381415988	PCDHGB1	FALSE
6.34886225924623e-08	0.0664708853553029	0.303	0.204	0.00128456530091329	ERGIC1	FALSE
6.49983492874728e-08	0.0728932394200004	0.277	0.183	0.00131511160113344	C1QTNF7	FALSE
6.5161125370556e-08	0.0965464428132541	0.461	0.331	0.00131840504962246	TATDN2	FALSE
6.56418009104727e-08	0.0965555142715554	0.421	0.301	0.00132813055782159	PRTFDC1	FALSE
6.62310228738341e-08	0.120346185042688	0.8	0.644	0.00134005228580629	MXI1	FALSE
6.67837297039549e-08	0.0837861957010815	0.322	0.219	0.00135123520310012	EGR3	FALSE
6.68910160539734e-08	0.0766679613666094	0.217	0.137	0.00135340592782004	PLLP	FALSE
6.75624684180039e-08	0.0871510464050056	0.507	0.369	0.00136699142350147	MYO3B	FALSE
6.76250909199248e-08	0.0979139252204599	0.433	0.313	0.00136825846458284	LRRC7	FALSE
