p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	color
1.40839692843857e-08	0.105740517704457	0.497	0.346	0.000284960950530977	EFCAB4B	FALSE
1.40942671300413e-08	0.0732850324293123	0.314	0.2	0.000285169306842126	ADAM17	FALSE
1.41499909326581e-08	0.155433542161743	0.849	0.697	0.000286296766540472	NCOA2	FALSE
1.41921082157273e-08	0.121604878705604	0.465	0.322	0.000287148925528811	LINGO2	FALSE
1.4524581309761e-08	0.0540304207317739	0.23	0.137	0.000293875853640395	CPM	FALSE
1.45363111727127e-08	0.0661163444350441	0.252	0.151	0.000294113183957497	TMEM168	FALSE
1.46459789819197e-08	0.0429976043786071	0.133	0.068	0.000296332092741181	SMOX	FALSE
1.48911798542922e-08	0.0580041445192562	0.249	0.151	0.000301293241991895	C5orf66	FALSE
1.52509243212039e-08	0.0567610234374852	0.242	0.145	0.000308571951790918	ZNF670	FALSE
1.52763979676658e-08	0.0293360621528601	0.147	0.077	0.000309087360079782	WBSCR17	FALSE
1.55109418582549e-08	0.0820290234048646	0.407	0.27	0.000313832886618071	ZC4H2	FALSE
1.56363427350856e-08	0.107401071530093	0.541	0.379	0.000316370122558986	C12orf61	FALSE
1.56529935234183e-08	0.144996913634422	0.728	0.579	0.000316707017959322	TTC7A	FALSE
1.57835454572773e-08	0.0545261371050308	0.259	0.159	0.000319348475237092	BMPR1B	FALSE
1.61294396934975e-08	0.0613467472419768	0.184	0.104	0.000326346953318534	LYL1	FALSE
1.63658550418352e-08	0.063962222854728	0.44	0.286	0.000331130345061451	SPRY1	FALSE
1.63724688326966e-08	0.0502897789843418	0.181	0.101	0.000331264161891951	REPIN1	FALSE
1.66770366650986e-08	0.0315177991041962	0.239	0.141	0.00033742648284494	TNFRSF8	FALSE
1.66861593109672e-08	0.0608426697617922	0.302	0.188	0.000337611061338799	EMC8	FALSE
1.69187101109048e-08	0.0795564688260118	0.43	0.286	0.000342316261673936	SLC20A2	FALSE
1.70267472110203e-08	0.0780066592883671	0.354	0.227	0.000344502176320573	ROBO3	FALSE
1.73047979375978e-08	0.0601155302860324	0.292	0.179	0.000350127976671417	RECK	FALSE
1.7426652155301e-08	0.0604844542367795	0.425	0.279	0.000352593453058204	LFNG	FALSE
1.76587207116942e-08	0.0854105060185294	0.231	0.14	0.000357288896159709	RNF130	FALSE
1.78307730723016e-08	0.0417292278591026	0.138	0.071	0.000360770031571879	RP1-27O5.3	FALSE
1.79834294209553e-08	0.0537445588280467	0.263	0.16	0.000363858727474188	SLC35A3	FALSE
1.80298237280106e-08	0.0655782310979545	0.16	0.088	0.000364797423488839	GLI4	FALSE
1.81808894815319e-08	0.105949838192209	0.502	0.351	0.000367853936879835	KLHL6	FALSE
1.82004401585094e-08	0.0443542248731673	0.137	0.071	0.000368249505727121	ELMOD1	FALSE
1.84154529218798e-08	0.0476554821400999	0.172	0.095	0.000372599858968395	BLVRA	FALSE
1.84705556223756e-08	0.103329793668345	0.416	0.274	0.000373714751907525	NHSL1	FALSE
1.87501398278609e-08	0.0536404157821714	0.123	0.062	0.000379371579137111	HAGHL	FALSE
1.91034943296465e-08	0.0544975868383934	0.231	0.137	0.000386521000771737	SMIM8	FALSE
1.93309747143506e-08	0.101132046117616	0.414	0.28	0.000391123611395455	ACSL1	FALSE
1.95828429616708e-08	0.0377165436008876	0.187	0.105	0.000396219661643486	SLIT1	FALSE
1.97857916875993e-08	0.036549699960856	0.131	0.068	0.000400325923215196	MYBL2	FALSE
1.99043899406067e-08	0.0952989654520336	0.414	0.284	0.000402725521668295	SPIDR	FALSE
1.99877905099114e-08	0.102994956816632	0.466	0.322	0.000404412965387038	PHKB	FALSE
2.03491049024611e-08	0.0524242324753268	0.295	0.18	0.000411723439491496	SLC41A3	FALSE
2.0419066895098e-08	0.0609153804162352	0.292	0.181	0.000413138980488518	SPTB	FALSE
2.05379918054847e-08	0.0727547774866719	0.329	0.209	0.000415545188200371	LRP11	FALSE
2.06255338399763e-08	0.0742081579829687	0.275	0.17	0.00041731642618424	CCDC83	FALSE
2.07608955091217e-08	0.054574198096936	0.303	0.19	0.00042005519883606	SERPINE2	FALSE
2.09013879563762e-08	0.0501255215185636	0.176	0.098	0.000422897782521359	TESC	FALSE
2.09041930009982e-08	0.0466819033708073	0.241	0.143	0.000422954536989197	TUSC3	FALSE
2.14574334234607e-08	0.0482999560070175	0.321	0.201	0.000434148250456881	EEF1D	FALSE
2.17433921805936e-08	0.0474567033050165	0.156	0.084	0.000439934053989951	POMT1	FALSE
2.18131852293211e-08	0.0767626185953205	0.321	0.205	0.000441346176744854	KIAA1958	FALSE
2.19125047317991e-08	0.103207578859502	0.638	0.465	0.000443355708238491	PLCG1	FALSE
2.20024171264971e-08	0.0646395151296874	0.224	0.132	0.000445174905720415	AC018445.1	FALSE
2.25862462972299e-08	0.0670814736959457	0.396	0.258	0.000456987521331852	ITM2C	FALSE
2.27885548186648e-08	0.0560223624929383	0.241	0.145	0.000461080829646045	RAB23	FALSE
2.28894783229022e-08	0.154349773319806	0.773	0.616	0.00046312281490728	JAK1	FALSE
2.29073107423107e-08	0.0519079893892611	0.27	0.164	0.000463483618249172	INSL6	FALSE
2.32351317739929e-08	0.0527602538370305	0.289	0.18	0.000470116421183197	MTMR10	FALSE
2.33997354437689e-08	0.0438605834683443	0.13	0.066	0.000473446847233776	SLC22A15	FALSE
2.34995180828622e-08	0.0858425473371955	0.445	0.299	0.000475465749370551	TRIB1	FALSE
2.39590956545103e-08	0.0535657515538642	0.18	0.102	0.000484764382377707	FAM188B	FALSE
2.39802110114911e-08	0.0951815241873413	0.459	0.312	0.000485191609395499	SSBP4	FALSE
2.39915834456365e-08	0.0532471197323724	0.225	0.133	0.000485421707855563	YPEL4	FALSE
2.40612117461224e-08	0.107817901072666	0.38	0.248	0.000486830497259294	GALNT4	FALSE
2.40612117461224e-08	0.107817901072666	0.38	0.248	0.000486830497259294	GALNT4.1	FALSE
2.4237480864187e-08	0.104165690777288	0.257	0.16	0.000490396950325096	GAS1	FALSE
2.47737985561002e-08	0.0451009918044369	0.194	0.111	0.000501248266185575	LHFPL2	FALSE
2.49182857494602e-08	0.0748964326488844	0.434	0.285	0.000504171675568829	HS1BP3	FALSE
2.49556521798327e-08	0.0859176407748726	0.474	0.32	0.000504927710554554	GLIPR2	FALSE
2.57666988278947e-08	0.113424684058718	0.461	0.321	0.000521337617384793	RRAS2	FALSE
2.59463101863811e-08	0.089986038982067	0.523	0.361	0.000524971694001048	DNAJB12	FALSE
2.59560607512122e-08	0.0472498419975011	0.118	0.059	0.000525168977179277	FA2H	FALSE
2.63691766498533e-08	0.100802652923553	0.466	0.321	0.000533527551156482	ZNF786	FALSE
2.64280958258909e-08	0.0624354403566804	0.378	0.246	0.000534719662845251	THSD7B	FALSE
2.64359620380271e-08	0.0541746337027793	0.322	0.203	0.000534878819915403	COPB2	FALSE
2.6476493175901e-08	0.044633635756048	0.202	0.116	0.000535698886428005	PROB1	FALSE
2.69487168422276e-08	0.0848027007229313	0.383	0.254	0.000545253387868791	MAPKAPK2	FALSE
2.74392405251098e-08	0.0915266529547321	0.434	0.294	0.000555178153544547	OTUD7A	FALSE
2.75765596499591e-08	0.0450580870051058	0.136	0.071	0.000557956531397622	TMEM74	FALSE
2.79393499468433e-08	0.055617678477907	0.221	0.131	0.000565296867474481	TP53TG5	FALSE
2.80606007920693e-08	0.080841147344082	0.306	0.197	0.000567750135825939	QPRT	FALSE
2.85262393976182e-08	0.0744126118277043	0.306	0.191	0.000577171401732009	RBMS3	FALSE
2.86930861628574e-08	0.0736689648884145	0.343	0.222	0.000580547212333094	CARHSP1	FALSE
2.87156391797926e-08	0.128113615579083	0.945	0.859	0.000581003527524745	CDC14A	FALSE
2.89485200193561e-08	0.0543193801203899	0.246	0.149	0.000585715405551632	CHIC1	FALSE
2.9068680688626e-08	0.0907854424925074	0.498	0.343	0.00058814661637297	PTDSS1	FALSE
2.9195989311016e-08	0.129458429387317	0.61	0.456	0.000590722451729787	PLEC	FALSE
2.92032984752583e-08	0.140865991117227	0.793	0.635	0.000590870338049902	FLI1	FALSE
2.92610307519391e-08	0.054716113804798	0.281	0.174	0.000592038435203983	PIAS2	FALSE
2.93655123928542e-08	0.0407030535127912	0.13	0.067	0.000594152412244618	HRH2	FALSE
2.94368698205191e-08	0.0985068618613076	0.462	0.311	0.000595596187078563	SEC24C	FALSE
2.98050482046226e-08	0.0778365691236617	0.452	0.304	0.000603045540324129	TRIM8	FALSE
2.98543974766863e-08	0.100282645839556	0.494	0.336	0.000604044024145793	C12orf75	FALSE
3.00753619249502e-08	0.123547342741514	0.556	0.399	0.000608514797827517	APP	FALSE
3.04368240750489e-08	0.125733396006233	0.559	0.397	0.000615828261510465	BCL2L11	FALSE
3.06667935919103e-08	0.0748979610651311	0.214	0.128	0.000620481234745121	PRELID2	FALSE
3.11161046690935e-08	0.0492401528532631	0.152	0.082	0.000629572145769768	HES6	FALSE
3.11587266266895e-08	0.0484264736165436	0.159	0.087	0.000630434515837809	TBR1	FALSE
3.12153378873624e-08	0.0343751382271108	0.209	0.121	0.000631579931475003	STX1A	FALSE
3.23479346622592e-08	0.0466982215824953	0.239	0.146	0.00065449576202149	TSNARE1	FALSE
3.24359103836267e-08	0.0513414947076316	0.133	0.07	0.000656275774791918	COL12A1	FALSE
3.24531639999089e-08	0.086765435009692	0.437	0.297	0.000656624867210156	SLCO3A1	FALSE
3.25259192927743e-08	0.0624900180048345	0.302	0.189	0.000658096925050702	SLC1A1	FALSE
3.28266297324863e-08	0.0476072263436384	0.152	0.082	0.000664181199377395	SLC2A12	FALSE
3.29228940601513e-08	0.113381784469006	0.604	0.441	0.000666128915519041	MAP3K1	FALSE
3.29990189368364e-08	0.0825842588703046	0.415	0.281	0.000667669150149011	CHRNE	FALSE
3.3073188705721e-08	0.0754602474066987	0.412	0.273	0.000669169827082854	RGS2	FALSE
3.33775353993286e-08	0.0802437314443221	0.467	0.321	0.000675327673734615	CNTN4	FALSE
3.34284944929331e-08	0.0962589801332671	0.537	0.371	0.000676358729075516	GNAL	FALSE
3.36221551575915e-08	0.0982548701457435	0.443	0.301	0.000680277065303549	ARMC2	FALSE
3.43347616919995e-08	0.0650750084337439	0.18	0.103	0.000694695233314226	SGIP1	FALSE
3.45140348211882e-08	0.0639433574103954	0.188	0.109	0.000698322466537101	TJP2	FALSE
3.46158337196995e-08	0.0473797004527008	0.169	0.094	0.00070038216365068	RP11-383H13.1	FALSE
3.46249331284702e-08	0.0484831964388819	0.296	0.186	0.000700566271988338	P4HA2	FALSE
3.4687067490242e-08	0.123909283919429	0.631	0.469	0.000701823436530067	GNAS	FALSE
3.49625920153565e-08	0.0689092766237965	0.325	0.209	0.000707398124246708	CLVS1	FALSE
3.62602375436294e-08	0.0557601783546272	0.425	0.281	0.000733653386220254	RYK	FALSE
3.6440247855371e-08	0.0699664620909918	0.405	0.27	0.000737295534857721	MREG	FALSE
3.70228060427555e-08	0.107970537095735	0.669	0.491	0.000749082434663073	EML4	FALSE
3.78439601768436e-08	0.0399300405671873	0.112	0.055	0.000765696846258076	NKX2-4	FALSE
3.81089719440697e-08	-0.20649131966958	0.905	0.866	0.000771058829344362	STK17B	FALSE
3.85396789607229e-08	0.094051690242311	0.508	0.352	0.000779773324412307	C16orf54	FALSE
3.89934991681341e-08	0.0458663530675213	0.181	0.103	0.000788955468668858	SYCE3	FALSE
3.9229107267184e-08	0.0478545180245517	0.332	0.21	0.000793722527336933	TRAF5	FALSE
4.02972581369184e-08	0.0777831579728565	0.303	0.19	0.000815334423884271	ABCA1	FALSE
4.04183448659226e-08	0.0360844692555495	0.162	0.089	0.000817784371672212	PLD5	FALSE
4.05682711585484e-08	0.0656576166004124	0.195	0.114	0.00082081783035091	PAX6	FALSE
4.09422219765313e-08	0.0494199190701419	0.201	0.117	0.000828383977251158	SPIRE1	FALSE
4.09865111472593e-08	0.0687975095917484	0.264	0.166	0.000829280080042497	PIWIL4	FALSE
4.10076232288658e-08	0.0404246089931901	0.144	0.077	0.000829707240789643	LAT2	FALSE
4.10674334113243e-08	0.0954783279993904	0.448	0.312	0.000830917380211324	NCAM2	FALSE
4.15173003213801e-08	0.0992857301536698	0.539	0.372	0.000840019537402484	GALNT2	FALSE
4.34413937518595e-08	0.0541418964151725	0.249	0.151	0.000878949719781373	GJB7	FALSE
4.352289720899e-08	0.116355405527083	0.497	0.353	0.000880598779229494	VOPP1	FALSE
4.41698011017729e-08	0.117476087355964	0.586	0.422	0.00089368758569217	TRAK1	FALSE
4.49818851480139e-08	0.0730648993403711	0.463	0.308	0.000910118482199765	FAM105B	FALSE
4.61138809267998e-08	0.0669725547247446	0.219	0.131	0.000933022152791941	RASD2	FALSE
4.61937401412366e-08	0.0892949897129279	0.45	0.305	0.00093463794427764	TRIM39	FALSE
4.71056017616108e-08	0.0578468169551965	0.231	0.139	0.000953087640442671	MGST1	FALSE
4.73686464862911e-08	0.0854550933418166	0.275	0.175	0.000958409824357128	KDELC1	FALSE
4.74449200397211e-08	0.146026036154535	0.703	0.548	0.000959953067163678	TNFAIP3	FALSE
4.85443599784314e-08	0.0950990531273432	0.483	0.333	0.000982198035443602	ARL3	FALSE
4.86966577012748e-08	0.0588133954609342	0.21	0.125	0.000985279475269892	FZD8	FALSE
4.89652386278565e-08	0.0560981242103113	0.199	0.117	0.000990713673157421	SCN4A	FALSE
4.92198410661108e-08	0.0588994221976332	0.214	0.128	0.00099586504429062	C1orf53	FALSE
5.01975248325551e-08	0.0518405633849181	0.129	0.067	0.00101564651993709	NRSN2	FALSE
5.02798851032047e-08	0.0406228782380846	0.256	0.155	0.00101731291529314	ZNF518B	FALSE
5.05827434849701e-08	0.0492043297990286	0.432	0.286	0.0010234406489314	VAPB	FALSE
5.08394720785165e-08	0.0608618253125844	0.163	0.093	0.00102863503856462	NHS	FALSE
5.08425496639062e-08	0.0669137901185259	0.302	0.194	0.00102869730734981	C18orf54	FALSE
5.1288349762921e-08	0.173532095527267	0.823	0.69	0.00103771718075318	C5orf56	FALSE
5.18113998450281e-08	0.0743195773270151	0.508	0.348	0.00104830005306445	GALC	FALSE
5.1847116919393e-08	0.0702234807846425	0.299	0.192	0.00104902271663008	EMCN	FALSE
5.18786862540999e-08	0.0680016172504752	0.397	0.263	0.0010496614589792	ZAR1L	FALSE
5.30855278192284e-08	0.0930978882217277	0.198	0.118	0.00107407948436645	SLC30A4	FALSE
5.35902449628096e-08	0.0819037407471995	0.434	0.295	0.00108429142633253	MAP2K2	FALSE
5.37309594862852e-08	0.0855120253265093	0.472	0.32	0.00108713850328601	REPS1	FALSE
5.38919323925757e-08	0.0577716798854898	0.112	0.056	0.00109039546809898	BSPRY	FALSE
5.43319937546035e-08	0.0815606039055914	0.523	0.362	0.00109929922963689	VPS37B	FALSE
5.46473396599996e-08	0.0945319458491434	0.545	0.38	0.00110567962334077	MORN3	FALSE
5.50776526767258e-08	0.0416665605801947	0.148	0.08	0.00111438614660819	FHL1	FALSE
5.54937735075796e-08	0.0547550574852216	0.239	0.147	0.00112280551937886	ALG1	FALSE
5.60016769324468e-08	0.0465363368405691	0.201	0.117	0.0011330819293742	MTIF2	FALSE
5.61368501936858e-08	0.141312055888917	0.614	0.46	0.00113581688996884	FBXO34	FALSE
5.61925100544064e-08	0.0830266231276471	0.369	0.244	0.0011369430559308	MYO1G	FALSE
5.67850944045616e-08	0.0606334948017191	0.337	0.218	0.00114893281508749	DTX4	FALSE
5.69157457698999e-08	0.125043962809825	0.794	0.645	0.00115157628416238	DLGAP1	FALSE
5.82264620614027e-08	0.0742346278534754	0.293	0.19	0.00117809600688836	THEM6	FALSE
5.82536890052981e-08	0.0683637536671572	0.241	0.147	0.0011786468896442	AP000974.1	FALSE
5.82727634582588e-08	0.0407383376669754	0.162	0.09	0.00117903282305095	DCLRE1A	FALSE
5.937792628384e-08	0.0559063761263406	0.165	0.093	0.00120139358250093	SPHK1	FALSE
5.97506332998844e-08	0.0471497813896183	0.216	0.128	0.00120893456355656	HOXB2	FALSE
5.97650017805193e-08	0.132424849030082	0.698	0.549	0.00120922528102525	CDH18	FALSE
5.98356211224603e-08	0.0491520393148383	0.107	0.052	0.00121065412217074	FZD6	FALSE
6.01790979470468e-08	0.0737357358905429	0.371	0.246	0.0012176036887626	SH3BP2	FALSE
6.05247950899473e-08	0.0505425812211558	0.324	0.205	0.0012245981790549	RAB11FIP2	FALSE
6.05565493476102e-08	0.0361810009214427	0.145	0.078	0.0012252406629502	CCDC158	FALSE
6.09261847071717e-08	0.0803636818487546	0.307	0.201	0.0012327194951802	SSR1	FALSE
6.10823320893682e-08	0.0694353288715925	0.42	0.283	0.00123587882516419	PLA2G6	FALSE
6.19582764218489e-08	0.0754573823534386	0.469	0.321	0.00125360180684327	BRCA2	FALSE
6.20068470551627e-08	0.0880899561067193	0.481	0.334	0.00125458453646711	POLN	FALSE
6.29914454135621e-08	0.102319588978937	0.549	0.387	0.0012745059150526	PXN	FALSE
6.3238354310878e-08	0.0678265407984192	0.314	0.201	0.001279501622772	KLHL15	FALSE
6.41390391126208e-08	0.0471478540436186	0.134	0.071	0.00129772517836566	NLRP3	FALSE
6.52237419797181e-08	0.051144978055745	0.177	0.102	0.00131967197147564	ARHGAP42	FALSE
6.5411152434424e-08	0.0675767599612345	0.299	0.192	0.0013234638472057	GINS3	FALSE
6.63333943841066e-08	0.0990058355863734	0.609	0.437	0.00134212356857363	ARHGAP31	FALSE
6.72834656093518e-08	0.0488999227087712	0.134	0.071	0.00136134635967402	MYLK4	FALSE
6.86007415097487e-08	0.0634958871901199	0.378	0.252	0.00138799880296674	DOK6	FALSE
6.92292126165013e-08	0.0385471381702342	0.165	0.092	0.00140071465886967	IGSF3	FALSE
6.94260814454449e-08	0.0632985469063476	0.288	0.184	0.00140469790588569	PAX5	FALSE
7.02549534808569e-08	0.0314351872785096	0.152	0.083	0.00142146847377818	FGF13	FALSE
7.03804039462801e-08	0.145995772637654	0.733	0.581	0.00142400671304509	MCC	FALSE
7.07139992810262e-08	0.0509876311638126	0.198	0.116	0.001430756347453	SLMO1	FALSE
7.26045680842146e-08	0.066825831046038	0.259	0.163	0.00146900822604791	MAP2	FALSE
7.33971488762337e-08	0.0863552537616028	0.412	0.283	0.00148504451321284	NRG1	FALSE
7.38420380089476e-08	0.0472746557634502	0.369	0.238	0.00149404595503504	ZWINT	FALSE
7.40443444967455e-08	0.0451977678475542	0.142	0.077	0.00149813922220265	ONECUT1	FALSE
7.47239868560827e-08	0.0909372645432788	0.34	0.227	0.00151189042605912	ZNF710	FALSE
7.52961599540662e-08	0.075931478193681	0.209	0.124	0.00152346720435062	OSBPL1A	FALSE
7.562259179978e-08	0.0743813283737922	0.311	0.202	0.00153007189988495	KALRN	FALSE
7.6465185312979e-08	0.0795152629449034	0.295	0.189	0.0015471200944375	DNAJC6	FALSE
7.66191909219629e-08	0.0482956703582302	0.147	0.08	0.00155023608992408	DUSP27	FALSE
7.73105703619274e-08	0.0564544459855904	0.347	0.226	0.00156422477013288	C6orf120	FALSE
8.11973629448876e-08	0.0464269282804453	0.147	0.079	0.00164286624446391	ARMCX4	FALSE
8.14186481806873e-08	0.0485507964950129	0.199	0.118	0.00164734350863985	LPPR5	FALSE
8.20779333898065e-08	0.0923784626141706	0.495	0.349	0.00166068282627596	REEP5	FALSE
8.2401989928614e-08	0.0331770551668052	0.23	0.137	0.00166723946222565	MEI4	FALSE
8.35307054915883e-08	0.0713312463480882	0.57	0.398	0.00169007676421131	MED26	FALSE
8.36763496110135e-08	0.0517420883312244	0.116	0.059	0.00169302358167964	MLF1	FALSE
8.37374521036057e-08	0.0533970209920282	0.184	0.107	0.00169425986841225	SLC9A7	FALSE
8.45880690095474e-08	0.0416327594680315	0.199	0.119	0.00171147040027017	MYT1L	FALSE
8.46231115142114e-08	0.0755748486290559	0.508	0.344	0.00171217941526704	COX18	FALSE
8.56113021660622e-08	0.0900072402418485	0.566	0.399	0.00173217347672594	DOCK2	FALSE
8.66360156154439e-08	0.0406528424896648	0.144	0.078	0.00175290650394728	DENND6B	FALSE
8.68900162632333e-08	0.0601917225468109	0.398	0.264	0.001758045699054	MCPH1	FALSE
8.69851502117744e-08	0.0600712708803012	0.274	0.173	0.00175997054423483	NINJ1	FALSE
8.80648108206434e-08	0.132131642669638	0.697	0.529	0.00178181531733408	FOS	FALSE
8.84661527226059e-08	0.055345706886441	0.221	0.134	0.00178993566803649	NQO1	FALSE
8.97728697560329e-08	0.137688034804062	0.82	0.65	0.00181637447377381	CCSER2	FALSE
9.03146949499127e-08	0.106641555063598	0.609	0.45	0.00182733722292158	ZFAND3	FALSE
9.08841013431766e-08	0.0628772210067056	0.394	0.261	0.00183885802247649	ZBP1	FALSE
9.14181829912739e-08	0.0646243839661623	0.241	0.148	0.00184966409646245	C2CD2	FALSE
9.16801300958778e-08	0.0391163290991256	0.213	0.127	0.00185496407222989	BCL6B	FALSE
9.16853978758382e-08	0.0586670373524967	0.344	0.224	0.00185507065522183	MFAP3L	FALSE
9.28465029783443e-08	0.0718550061170117	0.151	0.085	0.00187856329476084	TMEM178B	FALSE
9.36499751538819e-08	0.0858341631285755	0.474	0.325	0.00189481994728849	IL1RAPL1	FALSE
9.3650183304075e-08	0.0458500550284598	0.136	0.073	0.00189482415879135	ZNF607	FALSE
9.38986657025784e-08	0.100683943176346	0.357	0.239	0.00189985170316027	LY86	FALSE
9.44169045432238e-08	0.0828353761453502	0.289	0.187	0.00191033722962305	LYRM1	FALSE
9.51488348035542e-08	0.109218802927707	0.657	0.494	0.00192514637458031	TGFB1	FALSE
9.7632137530001e-08	0.0474384402862194	0.136	0.072	0.00197539103864451	EXOSC4	FALSE
9.78458331395646e-08	0.0493938681024707	0.165	0.094	0.00197971474191281	DYSF	FALSE
9.98952589031395e-08	0.0739328833597697	0.379	0.253	0.00202118077338722	LRRC9	FALSE
1.02503210341894e-07	0.123103387359901	0.766	0.597	0.00207394745484755	RP11-145E5.5	FALSE
1.03353475359441e-07	0.127922094296709	0.931	0.841	0.00209115086694757	ATXN1	FALSE
1.05257723993372e-07	0.0353374790682189	0.162	0.091	0.00212967952955789	C9	FALSE
1.05846780729781e-07	0.0932360449870477	0.502	0.357	0.00214159791450566	CNOT2	FALSE
1.06219726121958e-07	0.0964453546945058	0.689	0.519	0.00214914371862558	SLC25A26	FALSE
1.06454275300381e-07	0.0408078542039355	0.248	0.152	0.0021538893521526	AC117395.1	FALSE
1.06500027802899e-07	0.0731661400674178	0.425	0.289	0.00215481506253605	ME2	FALSE
1.08398383716258e-07	0.0591455884678292	0.253	0.158	0.00219322449773104	STX11	FALSE
1.08893351344941e-07	0.0646501216330134	0.23	0.142	0.00220323917776219	ZC2HC1A	FALSE
1.1025905483673e-07	0.0513407430873039	0.202	0.12	0.00223087145651156	ANKRD30A	FALSE
1.11426037887603e-07	0.03284171990675	0.184	0.105	0.00225448302457987	RGS16	FALSE
1.1279185431191e-07	0.132751430155525	0.459	0.324	0.00228211758829288	TDRD12	FALSE
1.14129759463762e-07	0.0464779775958136	0.127	0.068	0.00230918742323029	UNC5A	FALSE
1.1538874823213e-07	0.119508203797819	0.598	0.441	0.00233466054298068	DGKB	FALSE
1.17761643757663e-07	0.0666477196341953	0.27	0.173	0.0023826713381488	OPTN	FALSE
1.17786840794266e-07	0.0708032328348013	0.302	0.195	0.00238318114979038	MAPKAP1	FALSE
1.18543277662129e-07	0.122748905464946	0.811	0.68	0.00239848613693785	MKLN1	FALSE
